# 		k		<chi>		std
0.00000e+00 5.48244e-01 2.18114e-01
5.00000e-02 5.38726e-01 2.20690e-01
1.00000e-01 5.28300e-01 2.21816e-01
1.50000e-01 4.93936e-01 2.24261e-01
2.00000e-01 4.55905e-01 2.25673e-01
2.50000e-01 3.84463e-01 2.25300e-01
3.00000e-01 3.05119e-01 2.22290e-01
3.50000e-01 1.84411e-01 2.13719e-01
4.00000e-01 5.54863e-02 2.01242e-01
4.50000e-01 -1.12250e-01 1.80919e-01
5.00000e-01 -2.79121e-01 1.57420e-01
5.50000e-01 -4.65873e-01 1.27730e-01
6.00000e-01 -6.31883e-01 9.95849e-02
6.50000e-01 -7.85369e-01 7.43732e-02
7.00000e-01 -8.94014e-01 6.35003e-02
7.50000e-01 -9.57218e-01 6.84424e-02
8.00000e-01 -9.61001e-01 8.01513e-02
8.50000e-01 -9.03804e-01 9.04559e-02
9.00000e-01 -7.95392e-01 9.40222e-02
9.50000e-01 -6.39898e-01 9.03162e-02
1.00000e+00 -4.66318e-01 8.00523e-02
1.05000e+00 -2.84104e-01 6.47382e-02
1.10000e+00 -1.26866e-01 4.87238e-02
1.15000e+00 -2.40851e-03 3.54209e-02
1.20000e+00 6.93499e-02 3.02378e-02
1.25000e+00 9.04370e-02 3.12948e-02
1.30000e+00 6.53474e-02 3.23869e-02
1.35000e+00 7.55932e-03 3.06538e-02
1.40000e+00 -5.94688e-02 2.69265e-02
1.45000e+00 -1.19088e-01 2.43840e-02
1.50000e+00 -1.48488e-01 2.52163e-02
1.55000e+00 -1.40927e-01 2.74901e-02
1.60000e+00 -9.34673e-02 2.72870e-02
1.65000e+00 -1.50136e-02 2.36729e-02
1.70000e+00 7.55170e-02 1.79486e-02
1.75000e+00 1.62384e-01 1.48922e-02
1.80000e+00 2.22814e-01 1.78081e-02
1.85000e+00 2.50992e-01 2.22140e-02
1.90000e+00 2.39927e-01 2.35276e-02
1.95000e+00 2.00572e-01 2.13292e-02
2.00000e+00 1.43187e-01 1.62446e-02
2.05000e+00 8.41766e-02 1.07935e-02
2.10000e+00 3.75036e-02 8.16051e-03
2.15000e+00 1.06520e-02 8.31698e-03
2.20000e+00 1.63042e-03 8.31885e-03
2.25000e+00 -2.38062e-03 8.45898e-03
2.30000e+00 -2.93581e-03 8.08027e-03
2.35000e+00 -3.68415e-03 7.00138e-03
2.40000e+00 -6.45534e-03 5.77232e-03
2.45000e+00 -8.85921e-03 5.39553e-03
2.50000e+00 -1.19417e-02 5.38603e-03
2.55000e+00 -1.48688e-02 5.20676e-03
2.60000e+00 -1.66661e-02 4.55181e-03
2.65000e+00 -1.90785e-02 3.57997e-03
2.70000e+00 -1.96718e-02 2.70541e-03
2.75000e+00 -1.81436e-02 2.44201e-03
2.80000e+00 -1.47214e-02 2.71030e-03
2.85000e+00 -1.12141e-02 2.95896e-03
2.90000e+00 -6.70518e-03 2.87225e-03
2.95000e+00 -2.13466e-03 2.48278e-03
