# 		k		<chi>		std
0.00000e+00 4.12721e-01 2.16450e-01
5.00000e-02 3.89865e-01 2.13472e-01
1.00000e-01 3.70597e-01 2.13901e-01
1.50000e-01 3.11755e-01 2.14522e-01
2.00000e-01 2.51189e-01 2.14365e-01
2.50000e-01 1.48559e-01 2.12212e-01
3.00000e-01 4.34595e-02 2.08171e-01
3.50000e-01 -1.01797e-01 1.99577e-01
4.00000e-01 -2.46012e-01 1.88228e-01
4.50000e-01 -4.19084e-01 1.70770e-01
5.00000e-01 -5.80548e-01 1.50910e-01
5.50000e-01 -7.48586e-01 1.25798e-01
6.00000e-01 -8.87722e-01 1.01223e-01
6.50000e-01 -1.00364e+00 7.72694e-02
7.00000e-01 -1.07211e+00 6.31898e-02
7.50000e-01 -1.08997e+00 6.30469e-02
8.00000e-01 -1.05113e+00 7.34315e-02
8.50000e-01 -9.51133e-01 8.60149e-02
9.00000e-01 -8.05699e-01 9.41580e-02
9.50000e-01 -6.16405e-01 9.59075e-02
1.00000e+00 -4.16040e-01 9.07893e-02
1.05000e+00 -2.13713e-01 7.93284e-02
1.10000e+00 -4.45774e-02 6.50363e-02
1.15000e+00 8.17710e-02 5.03687e-02
1.20000e+00 1.46862e-01 4.02836e-02
1.25000e+00 1.51448e-01 3.56032e-02
1.30000e+00 1.04706e-01 3.38376e-02
1.35000e+00 2.19024e-02 3.10872e-02
1.40000e+00 -6.77940e-02 2.69325e-02
1.45000e+00 -1.44008e-01 2.32827e-02
1.50000e+00 -1.81273e-01 2.28013e-02
1.55000e+00 -1.71003e-01 2.43069e-02
1.60000e+00 -1.13046e-01 2.42840e-02
1.65000e+00 -1.87121e-02 2.16259e-02
1.70000e+00 8.74232e-02 1.76632e-02
1.75000e+00 1.85627e-01 1.61182e-02
1.80000e+00 2.49956e-01 1.82602e-02
1.85000e+00 2.73450e-01 2.10005e-02
1.90000e+00 2.51582e-01 2.08224e-02
1.95000e+00 1.97923e-01 1.79281e-02
2.00000e+00 1.28180e-01 1.32017e-02
2.05000e+00 6.06747e-02 9.92495e-03
2.10000e+00 1.32348e-02 9.53845e-03
2.15000e+00 -7.51599e-03 9.09963e-03
2.20000e+00 -6.05353e-03 7.31348e-03
2.25000e+00 3.23853e-03 7.26819e-03
2.30000e+00 1.03858e-02 7.34198e-03
2.35000e+00 9.60849e-03 6.37131e-03
2.40000e+00 5.39505e-04 4.88448e-03
2.45000e+00 -7.34028e-03 4.27924e-03
2.50000e+00 -1.55145e-02 4.53574e-03
2.55000e+00 -2.19978e-02 4.63114e-03
2.60000e+00 -2.52158e-02 4.09104e-03
2.65000e+00 -2.66895e-02 3.23402e-03
2.70000e+00 -2.54787e-02 2.27478e-03
2.75000e+00 -2.21211e-02 1.74371e-03
2.80000e+00 -1.76079e-02 1.85601e-03
2.85000e+00 -1.41411e-02 2.20635e-03
2.90000e+00 -1.06068e-02 2.36223e-03
2.95000e+00 -7.52238e-03 2.28630e-03
3.00000e+00 -5.09388e-03 2.12775e-03
3.05000e+00 -2.39554e-03 2.10768e-03
3.10000e+00 -5.81186e-05 2.24494e-03
3.15000e+00 1.92257e-03 2.38161e-03
3.20000e+00 3.52816e-03 2.37880e-03
3.25000e+00 4.57865e-03 2.12274e-03
3.30000e+00 4.84287e-03 1.77607e-03
3.35000e+00 4.35152e-03 1.59376e-03
3.40000e+00 3.24666e-03 1.77522e-03
3.45000e+00 1.75067e-03 2.21496e-03
3.50000e+00 4.60489e-04 2.59294e-03
3.55000e+00 -1.39623e-04 2.69903e-03
3.60000e+00 3.31150e-04 2.45630e-03
3.65000e+00 2.19650e-03 1.94694e-03
3.70000e+00 5.06881e-03 1.65209e-03
3.75000e+00 8.30075e-03 2.11621e-03
3.80000e+00 1.09518e-02 2.86570e-03
3.85000e+00 1.21855e-02 3.36184e-03
3.90000e+00 1.07690e-02 3.27026e-03
3.95000e+00 6.35537e-03 2.58281e-03
4.00000e+00 -6.23209e-04 1.66103e-03
4.05000e+00 -9.28814e-03 1.58753e-03
4.10000e+00 -1.79323e-02 2.50628e-03
4.15000e+00 -2.45261e-02 3.29735e-03
4.20000e+00 -2.73728e-02 3.53299e-03
4.25000e+00 -2.62839e-02 3.22400e-03
4.30000e+00 -2.07326e-02 2.55799e-03
4.35000e+00 -1.17613e-02 2.01118e-03
4.40000e+00 -1.15828e-03 2.06263e-03
4.45000e+00 8.75836e-03 2.49715e-03
4.50000e+00 1.68822e-02 2.84681e-03
4.55000e+00 2.23500e-02 2.96822e-03
4.60000e+00 2.51659e-02 2.89565e-03
4.65000e+00 2.60376e-02 2.75218e-03
4.70000e+00 2.60354e-02 2.60604e-03
4.75000e+00 2.58682e-02 2.50655e-03
4.80000e+00 2.56694e-02 2.43877e-03
4.85000e+00 2.50001e-02 2.38162e-03
4.90000e+00 2.28947e-02 2.47261e-03
4.95000e+00 1.84653e-02 3.14927e-03
5.00000e+00 1.13530e-02 4.49535e-03
5.05000e+00 2.08937e-03 6.02364e-03
5.10000e+00 -7.97407e-03 7.16104e-03
5.15000e+00 -1.70025e-02 7.40872e-03
5.20000e+00 -2.32507e-02 6.52362e-03
5.25000e+00 -2.56788e-02 4.75711e-03
5.30000e+00 -2.43761e-02 3.45086e-03
5.35000e+00 -2.05799e-02 4.65861e-03
5.40000e+00 -1.62905e-02 6.79274e-03
5.45000e+00 -1.34794e-02 8.08305e-03
5.50000e+00 -1.36424e-02 7.96203e-03
5.55000e+00 -1.70414e-02 6.51050e-03
5.60000e+00 -2.26461e-02 4.52370e-03
5.65000e+00 -2.83151e-02 3.89561e-03
5.70000e+00 -3.18747e-02 5.35699e-03
5.75000e+00 -3.14918e-02 6.93992e-03
5.80000e+00 -2.63693e-02 7.67261e-03
5.85000e+00 -1.68556e-02 7.45435e-03
5.90000e+00 -4.60604e-03 6.65274e-03
5.95000e+00 8.35477e-03 5.77805e-03
6.00000e+00 2.01329e-02 5.22776e-03
6.05000e+00 2.94383e-02 5.04057e-03
6.10000e+00 3.57291e-02 5.07231e-03
6.15000e+00 3.92596e-02 5.17230e-03
6.20000e+00 4.06157e-02 5.28234e-03
6.25000e+00 4.03102e-02 5.36428e-03
6.30000e+00 3.85277e-02 5.38074e-03
6.35000e+00 3.51182e-02 5.35602e-03
6.40000e+00 2.98168e-02 5.43074e-03
6.45000e+00 2.25606e-02 5.77420e-03
6.50000e+00 1.37313e-02 6.35335e-03
6.55000e+00 4.11101e-03 6.85517e-03
6.60000e+00 -5.06244e-03 6.96144e-03
6.65000e+00 -1.27699e-02 6.54847e-03
6.70000e+00 -1.84712e-02 5.81189e-03
6.75000e+00 -2.22913e-02 5.17290e-03
6.80000e+00 -2.49276e-02 4.87519e-03
6.85000e+00 -2.73016e-02 4.70136e-03
