# 		k		<chi>		std
0.00000e+00 2.53915e-01 8.78310e-02
5.00000e-02 2.37837e-01 8.99611e-02
1.00000e-01 2.21549e-01 8.94165e-02
1.50000e-01 1.71985e-01 8.78467e-02
2.00000e-01 1.21328e-01 8.63599e-02
2.50000e-01 3.53064e-02 8.41794e-02
3.00000e-01 -5.25749e-02 8.23995e-02
3.50000e-01 -1.75890e-01 8.07074e-02
4.00000e-01 -2.99127e-01 7.99376e-02
4.50000e-01 -4.50903e-01 7.98108e-02
5.00000e-01 -5.94729e-01 8.03239e-02
5.50000e-01 -7.49181e-01 8.02328e-02
6.00000e-01 -8.80524e-01 7.88644e-02
6.50000e-01 -9.94588e-01 7.41292e-02
7.00000e-01 -1.06677e+00 6.63072e-02
7.50000e-01 -1.09242e+00 5.44642e-02
8.00000e-01 -1.06361e+00 4.24950e-02
8.50000e-01 -9.72775e-01 3.64983e-02
9.00000e-01 -8.33726e-01 4.28897e-02
9.50000e-01 -6.44915e-01 5.60942e-02
1.00000e+00 -4.39181e-01 6.75323e-02
1.05000e+00 -2.24824e-01 7.27027e-02
1.10000e+00 -3.98685e-02 7.03915e-02
1.15000e+00 1.03789e-01 6.05165e-02
1.20000e+00 1.83776e-01 4.68567e-02
1.25000e+00 1.97600e-01 3.38497e-02
1.30000e+00 1.52970e-01 2.81351e-02
1.35000e+00 6.43361e-02 2.93969e-02
1.40000e+00 -3.65240e-02 3.07133e-02
1.45000e+00 -1.26717e-01 2.86398e-02
1.50000e+00 -1.76563e-01 2.48676e-02
1.55000e+00 -1.74439e-01 2.31075e-02
1.60000e+00 -1.18633e-01 2.46951e-02
1.65000e+00 -2.00762e-02 2.63768e-02
1.70000e+00 9.41243e-02 2.50696e-02
1.75000e+00 2.02164e-01 2.04953e-02
1.80000e+00 2.74164e-01 1.50111e-02
1.85000e+00 3.01551e-01 1.28220e-02
1.90000e+00 2.77944e-01 1.46447e-02
1.95000e+00 2.17492e-01 1.65307e-02
2.00000e+00 1.37186e-01 1.59240e-02
2.05000e+00 5.59760e-02 1.34193e-02
2.10000e+00 -3.70770e-03 1.08610e-02
2.15000e+00 -3.22697e-02 9.72992e-03
2.20000e+00 -3.31881e-02 9.19288e-03
2.25000e+00 -2.30752e-02 8.33719e-03
2.30000e+00 -1.19039e-02 7.10522e-03
2.35000e+00 -6.75091e-03 5.73857e-03
2.40000e+00 -9.55268e-03 4.54284e-03
2.45000e+00 -1.08726e-02 4.21300e-03
2.50000e+00 -1.34507e-02 4.22949e-03
2.55000e+00 -1.59761e-02 4.19693e-03
2.60000e+00 -1.71324e-02 3.87319e-03
2.65000e+00 -1.85070e-02 3.46047e-03
2.70000e+00 -1.86237e-02 2.88567e-03
2.75000e+00 -1.73980e-02 2.39648e-03
2.80000e+00 -1.51508e-02 2.14265e-03
2.85000e+00 -1.33905e-02 2.09634e-03
2.90000e+00 -1.06825e-02 2.03574e-03
2.95000e+00 -7.45584e-03 1.93876e-03
3.00000e+00 -4.13783e-03 1.97770e-03
3.05000e+00 -2.44118e-04 2.29332e-03
3.10000e+00 2.82752e-03 2.72445e-03
3.15000e+00 4.63840e-03 3.03719e-03
3.20000e+00 5.02006e-03 3.10402e-03
3.25000e+00 3.61135e-03 2.87468e-03
3.30000e+00 1.12889e-03 2.50677e-03
3.35000e+00 -1.56271e-03 2.13908e-03
3.40000e+00 -3.58083e-03 1.87503e-03
3.45000e+00 -4.22422e-03 1.80956e-03
3.50000e+00 -2.75746e-03 1.99850e-03
3.55000e+00 7.02509e-04 2.40019e-03
3.60000e+00 5.53772e-03 2.86444e-03
3.65000e+00 1.11614e-02 3.21739e-03
3.70000e+00 1.59448e-02 3.37524e-03
3.75000e+00 1.86577e-02 3.34048e-03
3.80000e+00 1.84006e-02 3.17211e-03
3.85000e+00 1.49304e-02 2.96123e-03
3.90000e+00 7.94335e-03 2.72240e-03
3.95000e+00 -1.67285e-03 2.50444e-03
