# 		k		<chi>		std
0.00000e+00 3.27630e-01 1.25683e-01
5.00000e-02 3.11280e-01 1.25334e-01
1.00000e-01 2.94406e-01 1.25576e-01
1.50000e-01 2.42877e-01 1.26056e-01
2.00000e-01 1.89930e-01 1.26254e-01
2.50000e-01 9.95461e-02 1.25916e-01
3.00000e-01 6.63795e-03 1.24913e-01
3.50000e-01 -1.24329e-01 1.22500e-01
4.00000e-01 -2.55821e-01 1.19102e-01
4.50000e-01 -4.18126e-01 1.13598e-01
5.00000e-01 -5.72213e-01 1.07017e-01
5.50000e-01 -7.37700e-01 9.79892e-02
6.00000e-01 -8.78237e-01 8.81752e-02
6.50000e-01 -1.00020e+00 7.64024e-02
7.00000e-01 -1.07705e+00 6.52601e-02
7.50000e-01 -1.10479e+00 5.51220e-02
8.00000e-01 -1.07487e+00 4.94728e-02
8.50000e-01 -9.80835e-01 4.92407e-02
9.00000e-01 -8.37240e-01 5.28933e-02
9.50000e-01 -6.44072e-01 5.73395e-02
1.00000e+00 -4.35123e-01 5.97475e-02
1.05000e+00 -2.19332e-01 5.88950e-02
1.10000e+00 -3.49662e-02 5.52391e-02
1.15000e+00 1.06806e-01 4.95464e-02
1.20000e+00 1.84254e-01 4.38072e-02
1.25000e+00 1.96187e-01 3.87771e-02
1.30000e+00 1.50833e-01 3.46834e-02
1.35000e+00 6.29711e-02 3.09696e-02
1.40000e+00 -3.59641e-02 2.74730e-02
1.45000e+00 -1.24128e-01 2.48973e-02
1.50000e+00 -1.72526e-01 2.39146e-02
1.55000e+00 -1.70685e-01 2.41670e-02
1.60000e+00 -1.16865e-01 2.44519e-02
1.65000e+00 -2.19737e-02 2.41894e-02
1.70000e+00 8.78330e-02 2.31754e-02
1.75000e+00 1.91665e-01 2.18280e-02
1.80000e+00 2.60750e-01 1.99960e-02
1.85000e+00 2.87213e-01 1.76660e-02
1.90000e+00 2.65039e-01 1.47856e-02
1.95000e+00 2.08269e-01 1.22036e-02
2.00000e+00 1.33138e-01 1.09139e-02
2.05000e+00 5.88301e-02 1.14154e-02
2.10000e+00 5.50627e-03 1.18633e-02
2.15000e+00 -1.89301e-02 1.10712e-02
2.20000e+00 -1.89344e-02 9.32003e-03
2.25000e+00 -1.23937e-02 8.30014e-03
2.30000e+00 -5.37083e-03 7.58057e-03
2.35000e+00 -3.30398e-03 6.45872e-03
2.40000e+00 -7.58157e-03 5.16024e-03
2.45000e+00 -1.01912e-02 4.50735e-03
2.50000e+00 -1.37999e-02 4.19848e-03
2.55000e+00 -1.71148e-02 3.95441e-03
2.60000e+00 -1.88625e-02 3.54578e-03
2.65000e+00 -2.04502e-02 3.12664e-03
2.70000e+00 -2.04822e-02 2.69436e-03
2.75000e+00 -1.90301e-02 2.49157e-03
2.80000e+00 -1.65776e-02 2.55157e-03
2.85000e+00 -1.48011e-02 2.75120e-03
2.90000e+00 -1.24016e-02 2.83340e-03
2.95000e+00 -9.75663e-03 2.76996e-03
3.00000e+00 -7.13073e-03 2.66823e-03
3.05000e+00 -3.82192e-03 2.72863e-03
3.10000e+00 -8.41253e-04 2.88405e-03
3.15000e+00 1.57150e-03 3.02353e-03
3.20000e+00 3.28892e-03 3.07566e-03
3.25000e+00 4.01773e-03 3.04647e-03
3.30000e+00 3.91735e-03 3.10070e-03
3.35000e+00 3.35024e-03 3.30011e-03
3.40000e+00 2.71541e-03 3.56064e-03
3.45000e+00 2.33648e-03 3.76994e-03
3.50000e+00 2.71096e-03 3.78150e-03
3.55000e+00 3.91953e-03 3.60070e-03
3.60000e+00 5.81482e-03 3.39332e-03
3.65000e+00 8.25720e-03 3.45679e-03
3.70000e+00 1.04646e-02 4.00978e-03
3.75000e+00 1.17822e-02 4.84083e-03
3.80000e+00 1.16052e-02 5.52277e-03
3.85000e+00 9.57788e-03 5.75447e-03
3.90000e+00 5.22862e-03 5.30158e-03
3.95000e+00 -1.11628e-03 4.27753e-03
4.00000e+00 -8.59410e-03 3.32111e-03
4.05000e+00 -1.63691e-02 3.58557e-03
4.10000e+00 -2.28070e-02 4.87477e-03
4.15000e+00 -2.63677e-02 6.06864e-03
4.20000e+00 -2.59827e-02 6.57385e-03
4.25000e+00 -2.20843e-02 6.31517e-03
4.30000e+00 -1.45054e-02 5.43846e-03
4.35000e+00 -4.54729e-03 4.43760e-03
4.40000e+00 5.97248e-03 3.95466e-03
4.45000e+00 1.49811e-02 4.20556e-03
4.50000e+00 2.16205e-02 4.75297e-03
4.55000e+00 2.53194e-02 5.19446e-03
4.60000e+00 2.63510e-02 5.41329e-03
4.65000e+00 2.56536e-02 5.48450e-03
4.70000e+00 2.43270e-02 5.44355e-03
4.75000e+00 2.31196e-02 5.33267e-03
4.80000e+00 2.21554e-02 5.16363e-03
4.85000e+00 2.09449e-02 4.97158e-03
4.90000e+00 1.84980e-02 4.95107e-03
4.95000e+00 1.39036e-02 5.54016e-03
5.00000e+00 6.79802e-03 6.92890e-03
5.05000e+00 -2.25938e-03 8.64882e-03
5.10000e+00 -1.19243e-02 9.99592e-03
5.15000e+00 -2.03611e-02 1.03497e-02
5.20000e+00 -2.58408e-02 9.43607e-03
5.25000e+00 -2.73649e-02 7.58046e-03
5.30000e+00 -2.50937e-02 6.11445e-03
5.35000e+00 -2.03443e-02 6.78880e-03
5.40000e+00 -1.51901e-02 8.78062e-03
5.45000e+00 -1.16278e-02 1.02142e-02
5.50000e+00 -1.11880e-02 1.03101e-02
5.55000e+00 -1.41132e-02 9.11763e-03
5.60000e+00 -1.93384e-02 7.36749e-03
5.65000e+00 -2.47187e-02 6.28583e-03
5.70000e+00 -2.80896e-02 6.65428e-03
5.75000e+00 -2.76739e-02 7.72723e-03
5.80000e+00 -2.27576e-02 8.62270e-03
5.85000e+00 -1.37710e-02 9.03893e-03
5.90000e+00 -2.36552e-03 9.01155e-03
5.95000e+00 9.51970e-03 8.58884e-03
6.00000e+00 2.01760e-02 7.82624e-03
6.05000e+00 2.85539e-02 6.84489e-03
6.10000e+00 3.43566e-02 5.99407e-03
6.15000e+00 3.79886e-02 5.64433e-03
6.20000e+00 4.00243e-02 5.96310e-03
6.25000e+00 4.07795e-02 6.76260e-03
6.30000e+00 4.00926e-02 7.68535e-03
6.35000e+00 3.74080e-02 8.41230e-03
6.40000e+00 3.21137e-02 8.77521e-03
6.45000e+00 2.39652e-02 8.82300e-03
6.50000e+00 1.33890e-02 8.77436e-03
6.55000e+00 1.42724e-03 8.79927e-03
6.60000e+00 -1.02566e-02 8.88757e-03
