# 		k		<chi>		std
0.00000e+00 2.31535e-01 1.06436e-01
5.00000e-02 2.14741e-01 1.05477e-01
1.00000e-01 1.97631e-01 1.04826e-01
1.50000e-01 1.45672e-01 1.02650e-01
2.00000e-01 9.27082e-02 1.00132e-01
2.50000e-01 3.16304e-03 9.54944e-02
3.00000e-01 -8.78760e-02 9.03508e-02
3.50000e-01 -2.14672e-01 8.32445e-02
4.00000e-01 -3.40490e-01 7.64751e-02
4.50000e-01 -4.93884e-01 6.97484e-02
5.00000e-01 -6.37828e-01 6.55276e-02
5.50000e-01 -7.90383e-01 6.37136e-02
6.00000e-01 -9.18054e-01 6.40160e-02
6.50000e-01 -1.02607e+00 6.40429e-02
7.00000e-01 -1.09078e+00 6.19802e-02
7.50000e-01 -1.10706e+00 5.61549e-02
8.00000e-01 -1.06838e+00 4.76898e-02
8.50000e-01 -9.66864e-01 3.95616e-02
9.00000e-01 -8.18010e-01 3.76240e-02
9.50000e-01 -6.20131e-01 4.36802e-02
1.00000e+00 -4.07686e-01 5.17197e-02
1.05000e+00 -1.89020e-01 5.61327e-02
1.10000e+00 -3.26697e-03 5.45180e-02
1.15000e+00 1.37550e-01 4.64678e-02
1.20000e+00 2.11123e-01 3.49488e-02
1.25000e+00 2.15130e-01 2.47926e-02
1.30000e+00 1.58856e-01 2.27961e-02
1.35000e+00 5.74915e-02 2.68581e-02
1.40000e+00 -5.46655e-02 2.98003e-02
1.45000e+00 -1.53779e-01 2.89753e-02
1.50000e+00 -2.08207e-01 2.56290e-02
1.55000e+00 -2.06132e-01 2.20967e-02
1.60000e+00 -1.45827e-01 2.02400e-02
1.65000e+00 -3.93215e-02 1.94062e-02
1.70000e+00 8.44223e-02 1.81006e-02
1.75000e+00 2.01953e-01 1.60326e-02
1.80000e+00 2.81329e-01 1.41116e-02
1.85000e+00 3.13320e-01 1.32784e-02
1.90000e+00 2.90854e-01 1.28236e-02
1.95000e+00 2.28980e-01 1.21723e-02
2.00000e+00 1.45393e-01 1.09975e-02
2.05000e+00 6.09821e-02 1.03127e-02
2.10000e+00 -1.46123e-03 9.61131e-03
2.15000e+00 -3.18445e-02 8.46290e-03
2.20000e+00 -3.37658e-02 7.06951e-03
2.25000e+00 -2.53228e-02 6.97877e-03
2.30000e+00 -1.47196e-02 7.38467e-03
2.35000e+00 -8.98051e-03 6.83623e-03
2.40000e+00 -1.04560e-02 5.18216e-03
2.45000e+00 -1.10094e-02 4.17462e-03
2.50000e+00 -1.29053e-02 3.73304e-03
2.55000e+00 -1.49409e-02 3.64114e-03
2.60000e+00 -1.58589e-02 3.48052e-03
2.65000e+00 -1.72096e-02 3.10191e-03
2.70000e+00 -1.75183e-02 2.49507e-03
2.75000e+00 -1.66283e-02 1.98128e-03
2.80000e+00 -1.47639e-02 1.84807e-03
2.85000e+00 -1.34137e-02 1.98811e-03
2.90000e+00 -1.09214e-02 2.01542e-03
2.95000e+00 -7.64028e-03 1.87429e-03
3.00000e+00 -4.00733e-03 1.85525e-03
3.05000e+00 3.67298e-04 2.30724e-03
3.10000e+00 3.99113e-03 2.93818e-03
3.15000e+00 6.23372e-03 3.33744e-03
3.20000e+00 6.76153e-03 3.31740e-03
3.25000e+00 5.12834e-03 2.81455e-03
3.30000e+00 2.08256e-03 2.15897e-03
3.35000e+00 -1.39803e-03 1.76922e-03
3.40000e+00 -4.25675e-03 1.83306e-03
3.45000e+00 -5.58377e-03 2.06233e-03
3.50000e+00 -4.52097e-03 2.24713e-03
3.55000e+00 -1.14705e-03 2.39658e-03
3.60000e+00 3.86629e-03 2.52753e-03
3.65000e+00 9.83933e-03 2.56120e-03
3.70000e+00 1.49666e-02 2.43259e-03
3.75000e+00 1.79091e-02 2.21525e-03
3.80000e+00 1.77351e-02 2.08874e-03
3.85000e+00 1.42377e-02 2.18879e-03
3.90000e+00 7.23178e-03 2.33646e-03
3.95000e+00 -2.25503e-03 2.43827e-03
4.00000e+00 -1.25918e-02 2.60891e-03
4.05000e+00 -2.23443e-02 2.96549e-03
4.10000e+00 -2.94468e-02 3.42208e-03
4.15000e+00 -3.22878e-02 3.76130e-03
4.20000e+00 -3.00079e-02 3.81065e-03
4.25000e+00 -2.35043e-02 3.52462e-03
4.30000e+00 -1.30996e-02 3.05556e-03
4.35000e+00 -6.22210e-04 2.66970e-03
4.40000e+00 1.16940e-02 2.62476e-03
4.45000e+00 2.15707e-02 2.92049e-03
4.50000e+00 2.81038e-02 3.30716e-03
4.55000e+00 3.08244e-02 3.57710e-03
4.60000e+00 3.02249e-02 3.63636e-03
4.65000e+00 2.75743e-02 3.50170e-03
4.70000e+00 2.41156e-02 3.21164e-03
4.75000e+00 2.07701e-02 2.94059e-03
4.80000e+00 1.77868e-02 2.92573e-03
4.85000e+00 1.47807e-02 3.26375e-03
4.90000e+00 1.08832e-02 3.82114e-03
4.95000e+00 5.41034e-03 4.39735e-03
5.00000e+00 -1.69895e-03 4.86648e-03
5.05000e+00 -9.60085e-03 5.17467e-03
5.10000e+00 -1.67370e-02 5.31042e-03
5.15000e+00 -2.13080e-02 5.28252e-03
5.20000e+00 -2.19641e-02 5.14180e-03
5.25000e+00 -1.84802e-02 4.98961e-03
5.30000e+00 -1.19594e-02 4.97613e-03
5.35000e+00 -4.72709e-03 5.10257e-03
5.40000e+00 3.75526e-04 5.19218e-03
5.45000e+00 1.07186e-03 5.04867e-03
5.50000e+00 -3.73344e-03 4.69704e-03
5.55000e+00 -1.32909e-02 4.42422e-03
5.60000e+00 -2.51667e-02 4.60048e-03
5.65000e+00 -3.58034e-02 5.20613e-03
5.70000e+00 -4.20267e-02 5.91838e-03
5.75000e+00 -4.17021e-02 6.50149e-03
5.80000e+00 -3.44877e-02 6.93277e-03
5.85000e+00 -2.17491e-02 7.22691e-03
5.90000e+00 -6.38174e-03 7.33690e-03
5.95000e+00 8.62316e-03 7.12205e-03
6.00000e+00 2.09834e-02 6.57034e-03
6.05000e+00 2.96948e-02 5.97389e-03
6.10000e+00 3.50322e-02 5.99419e-03
6.15000e+00 3.82303e-02 6.84213e-03
6.20000e+00 4.05882e-02 7.98181e-03
6.25000e+00 4.27580e-02 8.77945e-03
6.30000e+00 4.44095e-02 8.90777e-03
6.35000e+00 4.43944e-02 8.41343e-03
6.40000e+00 4.13153e-02 7.74826e-03
6.45000e+00 3.42317e-02 7.65095e-03
6.50000e+00 2.31844e-02 8.49466e-03
6.55000e+00 9.16793e-03 9.76986e-03
6.60000e+00 -5.73207e-03 1.07243e-02
6.65000e+00 -1.94806e-02 1.08640e-02
6.70000e+00 -3.05954e-02 1.00653e-02
6.75000e+00 -3.85221e-02 8.54808e-03
6.80000e+00 -4.35747e-02 6.86767e-03
6.85000e+00 -4.64925e-02 5.92203e-03
6.90000e+00 -4.78410e-02 6.37452e-03
6.95000e+00 -4.75630e-02 7.68214e-03
7.00000e+00 -4.49124e-02 8.90211e-03
7.05000e+00 -3.86694e-02 9.48322e-03
7.10000e+00 -2.83348e-02 9.33549e-03
7.15000e+00 -1.42391e-02 8.79318e-03
7.20000e+00 2.01341e-03 8.45014e-03
7.25000e+00 1.77837e-02 8.62368e-03
7.30000e+00 3.01289e-02 8.97587e-03
7.35000e+00 3.67637e-02 8.97503e-03
7.40000e+00 3.68742e-02 8.47230e-03
7.45000e+00 3.14403e-02 7.80489e-03
7.50000e+00 2.29161e-02 7.45359e-03
7.55000e+00 1.43373e-02 7.46275e-03
7.60000e+00 8.40991e-03 7.48182e-03
7.65000e+00 6.40175e-03 7.28653e-03
7.70000e+00 7.95976e-03 7.06023e-03
7.75000e+00 1.14615e-02 7.11240e-03
7.80000e+00 1.48355e-02 7.43649e-03
7.85000e+00 1.64805e-02 7.73036e-03
7.90000e+00 1.58811e-02 7.77441e-03
7.95000e+00 1.36565e-02 7.61750e-03
8.00000e+00 1.10392e-02 7.51820e-03
8.05000e+00 8.94928e-03 7.72049e-03
8.10000e+00 7.52061e-03 8.25264e-03
8.15000e+00 5.63424e-03 8.77528e-03
8.20000e+00 1.41923e-03 8.83229e-03
8.25000e+00 -6.81406e-03 8.20701e-03
8.30000e+00 -1.95257e-02 7.28816e-03
8.35000e+00 -3.52649e-02 7.18554e-03
8.40000e+00 -5.07214e-02 8.50010e-03
8.45000e+00 -6.15848e-02 1.02694e-02
8.50000e+00 -6.39551e-02 1.13985e-02
8.55000e+00 -5.56241e-02 1.15331e-02
8.60000e+00 -3.74851e-02 1.11364e-02
8.65000e+00 -1.31271e-02 1.09915e-02
8.70000e+00 1.21068e-02 1.13131e-02
8.75000e+00 3.27785e-02 1.14704e-02
8.80000e+00 4.50508e-02 1.07888e-02
8.85000e+00 4.77983e-02 9.20648e-03
8.90000e+00 4.27346e-02 7.40446e-03
8.95000e+00 3.35333e-02 6.52185e-03
9.00000e+00 2.43073e-02 6.94836e-03
9.05000e+00 1.80893e-02 7.77653e-03
9.10000e+00 1.57330e-02 8.20370e-03
9.15000e+00 1.58844e-02 8.03788e-03
9.20000e+00 1.58461e-02 7.50520e-03
9.25000e+00 1.29705e-02 7.20219e-03
9.30000e+00 5.98355e-03 7.80221e-03
9.35000e+00 -4.32041e-03 9.17941e-03
9.40000e+00 -1.53007e-02 1.04171e-02
9.45000e+00 -2.35157e-02 1.06644e-02
9.50000e+00 -2.61574e-02 9.63142e-03
9.55000e+00 -2.22927e-02 7.87254e-03
9.60000e+00 -1.33052e-02 6.94788e-03
9.65000e+00 -2.59899e-03 7.94623e-03
9.70000e+00 5.68469e-03 9.54905e-03
9.75000e+00 8.21896e-03 1.03154e-02
9.80000e+00 3.76070e-03 9.90372e-03
9.85000e+00 -6.35281e-03 8.86297e-03
9.90000e+00 -1.86659e-02 8.21531e-03
9.95000e+00 -2.88400e-02 8.52285e-03
1.00000e+01 -3.31880e-02 9.30664e-03
1.00500e+01 -2.98818e-02 9.89892e-03
1.01000e+01 -1.96371e-02 1.00791e-02
1.01500e+01 -5.25023e-03 9.88828e-03
