# 		k		<chi>		std
0.00000e+00 -4.33051e-01 7.28335e-02
5.00000e-02 -4.31663e-01 7.33037e-02
1.00000e-01 -4.27879e-01 7.39365e-02
1.50000e-01 -4.17111e-01 7.57269e-02
2.00000e-01 -4.07261e-01 7.73972e-02
2.50000e-01 -3.93095e-01 7.96699e-02
3.00000e-01 -3.81753e-01 8.13823e-02
3.50000e-01 -3.70813e-01 8.25878e-02
4.00000e-01 -3.65281e-01 8.26013e-02
4.50000e-01 -3.65190e-01 8.10207e-02
5.00000e-01 -3.71950e-01 7.80701e-02
5.50000e-01 -3.85947e-01 7.35472e-02
6.00000e-01 -4.04451e-01 6.85937e-02
6.50000e-01 -4.25803e-01 6.35647e-02
7.00000e-01 -4.43912e-01 5.96900e-02
7.50000e-01 -4.53753e-01 5.69609e-02
8.00000e-01 -4.49562e-01 5.51373e-02
8.50000e-01 -4.24838e-01 5.31737e-02
9.00000e-01 -3.79455e-01 5.05168e-02
9.50000e-01 -3.10431e-01 4.69481e-02
1.00000e+00 -2.26458e-01 4.33133e-02
1.05000e+00 -1.31118e-01 4.01647e-02
1.10000e+00 -3.98806e-02 3.78811e-02
1.15000e+00 3.90867e-02 3.54777e-02
1.20000e+00 9.20063e-02 3.21626e-02
1.25000e+00 1.13479e-01 2.75646e-02
1.30000e+00 1.00914e-01 2.32669e-02
1.35000e+00 5.82301e-02 2.22267e-02
1.40000e+00 -2.76035e-03 2.54832e-02
1.45000e+00 -6.96024e-02 3.04262e-02
1.50000e+00 -1.23582e-01 3.39748e-02
1.55000e+00 -1.52545e-01 3.47951e-02
1.60000e+00 -1.44906e-01 3.26376e-02
1.65000e+00 -9.93440e-02 2.83673e-02
1.70000e+00 -2.12918e-02 2.32175e-02
1.75000e+00 7.75874e-02 1.87554e-02
1.80000e+00 1.78086e-01 1.56588e-02
1.85000e+00 2.65309e-01 1.37201e-02
1.90000e+00 3.20691e-01 1.18331e-02
1.95000e+00 3.39890e-01 9.94568e-03
2.00000e+00 3.17711e-01 8.83141e-03
2.05000e+00 2.65315e-01 9.66293e-03
2.10000e+00 1.89509e-01 1.12047e-02
2.15000e+00 1.06566e-01 1.17011e-02
2.20000e+00 3.18469e-02 1.03597e-02
2.25000e+00 -2.47110e-02 7.39325e-03
2.30000e+00 -5.74422e-02 4.30242e-03
2.35000e+00 -6.68092e-02 4.05838e-03
2.40000e+00 -5.95445e-02 5.65098e-03
2.45000e+00 -4.94522e-02 6.91760e-03
2.50000e+00 -3.54427e-02 7.37185e-03
2.55000e+00 -2.17002e-02 7.03868e-03
2.60000e+00 -1.11592e-02 6.17197e-03
2.65000e+00 -6.54249e-03 5.17816e-03
2.70000e+00 -5.87800e-03 4.26103e-03
2.75000e+00 -8.40207e-03 3.77328e-03
2.80000e+00 -1.26560e-02 3.74295e-03
2.85000e+00 -1.83837e-02 3.89413e-03
2.90000e+00 -2.19324e-02 3.86360e-03
2.95000e+00 -2.21736e-02 3.52574e-03
3.00000e+00 -1.88714e-02 2.94881e-03
3.05000e+00 -1.19175e-02 2.31251e-03
3.10000e+00 -3.06990e-03 1.90750e-03
3.15000e+00 5.59015e-03 1.94503e-03
3.20000e+00 1.20229e-02 2.28587e-03
