# 		k		<chi>		std
0.00000e+00 1.78255e-01 1.86792e-01
5.00000e-02 1.62084e-01 1.87835e-01
1.00000e-01 1.41670e-01 1.88008e-01
1.50000e-01 7.98733e-02 1.88083e-01
2.00000e-01 1.69955e-02 1.87560e-01
2.50000e-01 -8.83176e-02 1.85334e-01
3.00000e-01 -1.94589e-01 1.81600e-01
3.50000e-01 -3.39887e-01 1.74023e-01
4.00000e-01 -4.81696e-01 1.64030e-01
4.50000e-01 -6.49572e-01 1.48392e-01
5.00000e-01 -8.02352e-01 1.30205e-01
5.50000e-01 -9.56466e-01 1.06366e-01
6.00000e-01 -1.07719e+00 8.20741e-02
6.50000e-01 -1.16689e+00 5.74711e-02
7.00000e-01 -1.20454e+00 4.43880e-02
7.50000e-01 -1.18316e+00 5.11985e-02
8.00000e-01 -1.10279e+00 6.86839e-02
8.50000e-01 -9.56536e-01 8.62556e-02
9.00000e-01 -7.68000e-01 9.72704e-02
9.50000e-01 -5.38721e-01 1.00284e-01
1.00000e+00 -3.08758e-01 9.46471e-02
1.05000e+00 -8.87526e-02 8.13005e-02
1.10000e+00 8.27586e-02 6.37606e-02
1.15000e+00 1.95795e-01 4.59641e-02
1.20000e+00 2.34398e-01 3.52511e-02
1.25000e+00 2.02302e-01 3.49487e-02
1.30000e+00 1.15802e-01 3.87116e-02
1.35000e+00 -4.24260e-03 3.99229e-02
1.40000e+00 -1.21827e-01 3.69762e-02
1.45000e+00 -2.12357e-01 3.13803e-02
1.50000e+00 -2.48935e-01 2.64885e-02
1.55000e+00 -2.23605e-01 2.43676e-02
1.60000e+00 -1.41132e-01 2.38939e-02
1.65000e+00 -1.74361e-02 2.25702e-02
1.70000e+00 1.15996e-01 1.94769e-02
1.75000e+00 2.35530e-01 1.57765e-02
1.80000e+00 3.11522e-01 1.38459e-02
1.85000e+00 3.37173e-01 1.43788e-02
1.90000e+00 3.08758e-01 1.51414e-02
1.95000e+00 2.42916e-01 1.48818e-02
2.00000e+00 1.58126e-01 1.33432e-02
2.05000e+00 7.46640e-02 1.15790e-02
2.10000e+00 1.26111e-02 1.09153e-02
2.15000e+00 -1.95227e-02 1.03182e-02
2.20000e+00 -2.53648e-02 8.84853e-03
2.25000e+00 -2.02256e-02 7.75264e-03
2.30000e+00 -1.45106e-02 7.13157e-03
2.35000e+00 -1.48356e-02 6.31253e-03
2.40000e+00 -2.18951e-02 5.10612e-03
2.45000e+00 -2.67655e-02 4.58504e-03
2.50000e+00 -3.03996e-02 4.61383e-03
2.55000e+00 -3.12839e-02 4.58683e-03
2.60000e+00 -2.84598e-02 4.17907e-03
2.65000e+00 -2.50579e-02 3.64659e-03
2.70000e+00 -1.95120e-02 3.14079e-03
2.75000e+00 -1.26146e-02 2.78011e-03
2.80000e+00 -5.47621e-03 2.49750e-03
2.85000e+00 -1.82850e-04 2.21462e-03
2.90000e+00 4.53257e-03 1.88359e-03
2.95000e+00 8.19672e-03 1.64172e-03
3.00000e+00 1.06058e-02 1.72056e-03
3.05000e+00 1.27558e-02 2.12907e-03
3.10000e+00 1.36431e-02 2.55605e-03
3.15000e+00 1.31582e-02 2.83556e-03
3.20000e+00 1.12948e-02 2.96797e-03
3.25000e+00 7.76369e-03 3.04023e-03
3.30000e+00 2.95298e-03 3.14393e-03
3.35000e+00 -2.50847e-03 3.25331e-03
3.40000e+00 -7.83440e-03 3.25234e-03
3.45000e+00 -1.23141e-02 3.05144e-03
3.50000e+00 -1.47317e-02 2.63656e-03
3.55000e+00 -1.45771e-02 2.14933e-03
3.60000e+00 -1.18226e-02 1.83017e-03
3.65000e+00 -6.56399e-03 1.88863e-03
3.70000e+00 -1.92069e-04 2.23762e-03
3.75000e+00 5.84561e-03 2.65537e-03
3.80000e+00 1.00656e-02 3.00840e-03
3.85000e+00 1.16227e-02 3.26650e-03
3.90000e+00 9.23774e-03 3.34283e-03
3.95000e+00 3.14941e-03 3.24242e-03
4.00000e+00 -5.41264e-03 3.02629e-03
4.05000e+00 -1.48908e-02 2.80033e-03
4.10000e+00 -2.29820e-02 2.61188e-03
4.15000e+00 -2.74460e-02 2.48040e-03
4.20000e+00 -2.67842e-02 2.39843e-03
4.25000e+00 -2.14043e-02 2.37129e-03
4.30000e+00 -1.14401e-02 2.42250e-03
4.35000e+00 1.27010e-03 2.55722e-03
4.40000e+00 1.42860e-02 2.75094e-03
4.45000e+00 2.49967e-02 2.99219e-03
4.50000e+00 3.22984e-02 3.25028e-03
4.55000e+00 3.55802e-02 3.50695e-03
4.60000e+00 3.52888e-02 3.72632e-03
4.65000e+00 3.26826e-02 3.89364e-03
4.70000e+00 2.90554e-02 3.93066e-03
4.75000e+00 2.52645e-02 3.84310e-03
4.80000e+00 2.14352e-02 3.69865e-03
4.85000e+00 1.71011e-02 3.61599e-03
4.90000e+00 1.12642e-02 3.75676e-03
4.95000e+00 3.24799e-03 4.22318e-03
5.00000e+00 -6.84334e-03 4.96392e-03
5.05000e+00 -1.77883e-02 5.78644e-03
5.10000e+00 -2.76810e-02 6.46122e-03
5.15000e+00 -3.43047e-02 6.78605e-03
5.20000e+00 -3.59660e-02 6.67207e-03
5.25000e+00 -3.21980e-02 6.21122e-03
5.30000e+00 -2.41404e-02 5.74807e-03
5.35000e+00 -1.42716e-02 5.67006e-03
5.40000e+00 -5.70937e-03 6.03515e-03
5.45000e+00 -1.07690e-03 6.49427e-03
5.50000e+00 -1.87467e-03 6.73476e-03
5.55000e+00 -7.68610e-03 6.65611e-03
5.60000e+00 -1.63497e-02 6.37342e-03
5.65000e+00 -2.45353e-02 6.07464e-03
5.70000e+00 -2.91684e-02 5.97630e-03
5.75000e+00 -2.81446e-02 6.26240e-03
5.80000e+00 -2.10781e-02 7.06668e-03
5.85000e+00 -9.26241e-03 8.29473e-03
5.90000e+00 4.55926e-03 9.62771e-03
5.95000e+00 1.75201e-02 1.06337e-02
6.00000e+00 2.74266e-02 1.09509e-02
6.05000e+00 3.32673e-02 1.03337e-02
6.10000e+00 3.53925e-02 8.85199e-03
6.15000e+00 3.50915e-02 6.79574e-03
6.20000e+00 3.38036e-02 4.90336e-03
6.25000e+00 3.24546e-02 4.58977e-03
6.30000e+00 3.11289e-02 6.08173e-03
6.35000e+00 2.91821e-02 7.91828e-03
6.40000e+00 2.57000e-02 9.29001e-03
6.45000e+00 2.00613e-02 1.00234e-02
6.50000e+00 1.23282e-02 1.02576e-02
6.55000e+00 3.14697e-03 1.02043e-02
6.60000e+00 -6.12456e-03 1.00077e-02
6.65000e+00 -1.44009e-02 9.63928e-03
6.70000e+00 -2.11610e-02 9.02634e-03
6.75000e+00 -2.65922e-02 8.16263e-03
6.80000e+00 -3.13465e-02 7.12062e-03
6.85000e+00 -3.60144e-02 6.06281e-03
6.90000e+00 -4.05743e-02 5.37049e-03
6.95000e+00 -4.41073e-02 5.59958e-03
7.00000e+00 -4.49651e-02 6.75603e-03
7.05000e+00 -4.11660e-02 8.17656e-03
7.10000e+00 -3.18875e-02 9.31249e-03
7.15000e+00 -1.75397e-02 1.00220e-02
7.20000e+00 -1.39710e-04 1.04849e-02
7.25000e+00 1.71018e-02 1.09054e-02
7.30000e+00 3.07132e-02 1.12240e-02
7.35000e+00 3.80863e-02 1.11679e-02
7.40000e+00 3.83600e-02 1.05480e-02
7.45000e+00 3.27043e-02 9.44358e-03
7.50000e+00 2.38715e-02 8.13520e-03
7.55000e+00 1.51259e-02 6.87144e-03
7.60000e+00 9.23028e-03 5.85491e-03
7.65000e+00 7.27105e-03 5.40907e-03
7.70000e+00 8.52426e-03 5.98792e-03
7.75000e+00 1.09638e-02 7.44928e-03
7.80000e+00 1.22857e-02 9.12915e-03
7.85000e+00 1.10051e-02 1.04817e-02
7.90000e+00 7.14681e-03 1.12159e-02
7.95000e+00 2.22407e-03 1.12284e-02
8.00000e+00 -1.50004e-03 1.06190e-02
8.05000e+00 -2.17025e-03 9.85187e-03
8.10000e+00 6.31120e-04 9.85841e-03
8.15000e+00 5.39416e-03 1.10348e-02
8.20000e+00 9.12302e-03 1.24736e-02
8.25000e+00 8.48046e-03 1.28660e-02
8.30000e+00 1.22882e-03 1.14648e-02
8.35000e+00 -1.26182e-02 8.60417e-03
8.40000e+00 -3.04324e-02 6.71761e-03
8.45000e+00 -4.76020e-02 9.05872e-03
8.50000e+00 -5.89737e-02 1.30477e-02
8.55000e+00 -6.04586e-02 1.59199e-02
8.60000e+00 -5.07960e-02 1.68268e-02
8.65000e+00 -3.18464e-02 1.60139e-02
8.70000e+00 -8.03218e-03 1.43680e-02
8.75000e+00 1.51263e-02 1.28241e-02
8.80000e+00 3.27958e-02 1.17036e-02
8.85000e+00 4.22768e-02 1.06799e-02
8.90000e+00 4.36004e-02 9.45646e-03
8.95000e+00 3.91082e-02 8.19784e-03
9.00000e+00 3.22410e-02 7.36732e-03
9.05000e+00 2.60727e-02 7.26813e-03
9.10000e+00 2.21620e-02 7.76887e-03
9.15000e+00 2.01162e-02 8.49997e-03
9.20000e+00 1.81246e-02 9.13766e-03
9.25000e+00 1.40786e-02 9.58332e-03
9.30000e+00 6.78478e-03 1.00842e-02
9.35000e+00 -3.27102e-03 1.09957e-02
9.40000e+00 -1.39431e-02 1.21909e-02
9.45000e+00 -2.22269e-02 1.29554e-02
9.50000e+00 -2.55027e-02 1.25440e-02
9.55000e+00 -2.27099e-02 1.07352e-02
9.60000e+00 -1.48536e-02 8.23365e-03
9.65000e+00 -4.87773e-03 7.03039e-03
9.70000e+00 3.41460e-03 8.42177e-03
9.75000e+00 6.76667e-03 1.04799e-02
9.80000e+00 3.70048e-03 1.15138e-02
9.85000e+00 -4.90527e-03 1.11602e-02
9.90000e+00 -1.61124e-02 9.94477e-03
9.95000e+00 -2.59756e-02 8.94524e-03
1.00000e+01 -3.09425e-02 9.07588e-03
1.00500e+01 -2.90306e-02 1.01479e-02
1.01000e+01 -2.05450e-02 1.13209e-02
1.01500e+01 -7.80072e-03 1.19713e-02
1.02000e+01 5.78520e-03 1.17983e-02
1.02500e+01 1.69229e-02 1.07348e-02
1.03000e+01 2.35155e-02 8.95457e-03
1.03500e+01 2.51854e-02 6.94780e-03
1.04000e+01 2.31207e-02 5.59152e-03
1.04500e+01 1.93754e-02 5.67391e-03
1.05000e+01 1.59502e-02 6.75448e-03
1.05500e+01 1.40339e-02 7.93490e-03
1.06000e+01 1.36794e-02 8.79134e-03
1.06500e+01 1.39837e-02 9.20909e-03
1.07000e+01 1.36355e-02 9.19176e-03
1.07500e+01 1.15568e-02 8.82060e-03
1.08000e+01 7.36499e-03 8.25783e-03
1.08500e+01 1.48539e-03 7.70215e-03
1.09000e+01 -5.08391e-03 7.28714e-03
1.09500e+01 -1.12070e-02 7.01747e-03
1.10000e+01 -1.60285e-02 6.82223e-03
1.10500e+01 -1.92482e-02 6.66027e-03
1.11000e+01 -2.09210e-02 6.52768e-03
1.11500e+01 -2.13628e-02 6.45851e-03
1.12000e+01 -2.08093e-02 6.48603e-03
1.12500e+01 -1.92405e-02 6.62095e-03
1.13000e+01 -1.64193e-02 6.84252e-03
1.13500e+01 -1.21210e-02 7.10838e-03
1.14000e+01 -6.42254e-03 7.36324e-03
1.14500e+01 1.13430e-04 7.52426e-03
1.15000e+01 6.48299e-03 7.47208e-03
1.15500e+01 1.15248e-02 7.09643e-03
1.16000e+01 1.43356e-02 6.38540e-03
1.16500e+01 1.46360e-02 5.48958e-03
1.17000e+01 1.29126e-02 4.68781e-03
1.17500e+01 1.02546e-02 4.22339e-03
1.18000e+01 7.93517e-03 4.15108e-03
1.18500e+01 6.90444e-03 4.42908e-03
1.19000e+01 7.40660e-03 5.00708e-03
1.19500e+01 8.88895e-03 5.69830e-03
1.20000e+01 1.02483e-02 6.20130e-03
1.20500e+01 1.03070e-02 6.34626e-03
1.21000e+01 8.35975e-03 6.21681e-03
1.21500e+01 4.48622e-03 6.11734e-03
1.22000e+01 -4.38521e-04 6.16156e-03
1.22500e+01 -5.08281e-03 6.07862e-03
1.23000e+01 -8.20332e-03 5.61679e-03
1.23500e+01 -9.16620e-03 5.05902e-03
1.24000e+01 -8.21981e-03 5.18671e-03
1.24500e+01 -6.39624e-03 6.08260e-03
1.25000e+01 -5.07349e-03 6.81568e-03
1.25500e+01 -5.37510e-03 6.65790e-03
1.26000e+01 -7.65590e-03 5.67822e-03
1.26500e+01 -1.12916e-02 5.03329e-03
1.27000e+01 -1.48683e-02 6.04486e-03
1.27500e+01 -1.67044e-02 7.82748e-03
1.28000e+01 -1.55032e-02 8.97233e-03
1.28500e+01 -1.08774e-02 8.91359e-03
1.29000e+01 -3.54081e-03 7.82415e-03
1.29500e+01 4.90869e-03 6.44135e-03
1.30000e+01 1.25261e-02 5.67083e-03
1.30500e+01 1.77197e-02 5.68657e-03
1.31000e+01 1.96239e-02 5.78918e-03
1.31500e+01 1.84002e-02 5.53189e-03
1.32000e+01 1.50331e-02 5.02965e-03
1.32500e+01 1.08759e-02 4.67324e-03
1.33000e+01 7.12047e-03 4.70558e-03
1.33500e+01 4.40282e-03 5.01008e-03
1.34000e+01 2.68728e-03 5.33235e-03
1.34500e+01 1.44520e-03 5.49196e-03
1.35000e+01 2.20182e-05 5.43426e-03
1.35500e+01 -1.98446e-03 5.27799e-03
1.36000e+01 -4.50336e-03 5.27988e-03
1.36500e+01 -7.01681e-03 5.54873e-03
1.37000e+01 -8.80817e-03 5.81598e-03
1.37500e+01 -9.31036e-03 5.68030e-03
1.38000e+01 -8.39178e-03 4.99055e-03
1.38500e+01 -6.44870e-03 4.10856e-03
1.39000e+01 -4.26139e-03 3.95566e-03
1.39500e+01 -2.67517e-03 4.86323e-03
1.40000e+01 -2.24445e-03 5.95142e-03
1.40500e+01 -3.00098e-03 6.52230e-03
1.41000e+01 -4.41685e-03 6.35451e-03
1.41500e+01 -5.60806e-03 5.64341e-03
1.42000e+01 -5.69940e-03 4.87851e-03
1.42500e+01 -4.18762e-03 4.60983e-03
1.43000e+01 -1.15487e-03 4.93082e-03
