# 		k		<chi>		std
0.00000e+00 -4.35768e-01 3.41302e-02
5.00000e-02 -4.34189e-01 3.42663e-02
1.00000e-01 -4.32150e-01 3.38110e-02
1.50000e-01 -4.25479e-01 3.24760e-02
2.00000e-01 -4.18329e-01 3.12033e-02
2.50000e-01 -4.04689e-01 2.93322e-02
3.00000e-01 -3.89710e-01 2.79194e-02
3.50000e-01 -3.65986e-01 2.70305e-02
4.00000e-01 -3.40107e-01 2.76189e-02
4.50000e-01 -3.04669e-01 3.02600e-02
5.00000e-01 -2.67245e-01 3.43737e-02
5.50000e-01 -2.22182e-01 3.98892e-02
6.00000e-01 -1.76752e-01 4.51643e-02
6.50000e-01 -1.27811e-01 4.98740e-02
7.00000e-01 -8.12727e-02 5.26877e-02
7.50000e-01 -3.63630e-02 5.31871e-02
8.00000e-01 2.37037e-03 5.09629e-02
8.50000e-01 3.35096e-02 4.58356e-02
9.00000e-01 5.37467e-02 3.87895e-02
9.50000e-01 6.00645e-02 3.07108e-02
1.00000e+00 5.09236e-02 2.45509e-02
1.05000e+00 2.32950e-02 2.28021e-02
1.10000e+00 -2.05119e-02 2.53848e-02
1.15000e+00 -8.12067e-02 2.89505e-02
1.20000e+00 -1.50743e-01 3.07176e-02
1.25000e+00 -2.25854e-01 2.99199e-02
1.30000e+00 -2.94098e-01 2.66043e-02
1.35000e+00 -3.49686e-01 2.18613e-02
1.40000e+00 -3.81589e-01 1.72760e-02
1.45000e+00 -3.86228e-01 1.45624e-02
1.50000e+00 -3.60944e-01 1.41650e-02
1.55000e+00 -3.08544e-01 1.48704e-02
1.60000e+00 -2.36728e-01 1.55405e-02
1.65000e+00 -1.53762e-01 1.61660e-02
1.70000e+00 -7.18286e-02 1.69993e-02
1.75000e+00 1.58931e-03 1.79885e-02
1.80000e+00 5.85901e-02 1.84928e-02
1.85000e+00 9.83533e-02 1.81925e-02
1.90000e+00 1.20318e-01 1.68339e-02
1.95000e+00 1.29919e-01 1.51879e-02
2.00000e+00 1.29527e-01 1.36901e-02
2.05000e+00 1.27046e-01 1.31140e-02
2.10000e+00 1.21089e-01 1.27926e-02
2.15000e+00 1.12657e-01 1.23166e-02
2.20000e+00 1.01638e-01 1.14110e-02
2.25000e+00 9.18400e-02 1.02242e-02
2.30000e+00 7.80247e-02 8.72465e-03
2.35000e+00 6.04523e-02 7.00945e-03
2.40000e+00 4.10212e-02 5.24904e-03
2.45000e+00 2.48360e-02 3.84767e-03
2.50000e+00 9.96186e-03 2.91201e-03
2.55000e+00 -2.23154e-03 2.78604e-03
2.60000e+00 -1.08155e-02 3.23876e-03
2.65000e+00 -1.70477e-02 3.90828e-03
2.70000e+00 -2.01582e-02 4.38455e-03
2.75000e+00 -2.02569e-02 4.55692e-03
2.80000e+00 -1.77557e-02 4.40948e-03
2.85000e+00 -1.44950e-02 4.12976e-03
2.90000e+00 -9.57313e-03 3.63291e-03
2.95000e+00 -3.69520e-03 3.15085e-03
3.00000e+00 2.41589e-03 2.99306e-03
3.05000e+00 7.27602e-03 3.30278e-03
3.10000e+00 1.11338e-02 3.89511e-03
3.15000e+00 1.35951e-02 4.43664e-03
3.20000e+00 1.44206e-02 4.67364e-03
3.25000e+00 1.25876e-02 4.50904e-03
3.30000e+00 9.51027e-03 3.87473e-03
3.35000e+00 5.74659e-03 2.87965e-03
3.40000e+00 1.88811e-03 1.93334e-03
3.45000e+00 -2.14667e-03 2.05139e-03
3.50000e+00 -4.85696e-03 3.16328e-03
3.55000e+00 -5.75831e-03 4.28530e-03
3.60000e+00 -4.67295e-03 4.99265e-03
3.65000e+00 -1.70517e-03 5.12060e-03
3.70000e+00 2.85376e-03 4.63342e-03
3.75000e+00 8.01931e-03 3.67184e-03
3.80000e+00 1.25711e-02 2.56586e-03
3.85000e+00 1.58939e-02 2.00877e-03
3.90000e+00 1.63278e-02 2.58576e-03
3.95000e+00 1.33374e-02 3.53797e-03
4.00000e+00 7.17300e-03 4.29874e-03
4.05000e+00 -1.11003e-03 4.71492e-03
4.10000e+00 -1.04092e-02 4.77495e-03
4.15000e+00 -1.88746e-02 4.56066e-03
4.20000e+00 -2.48522e-02 4.18782e-03
4.25000e+00 -2.75732e-02 3.75732e-03
4.30000e+00 -2.66719e-02 3.37159e-03
4.35000e+00 -2.27873e-02 3.10828e-03
4.40000e+00 -1.72905e-02 3.05986e-03
4.45000e+00 -1.20973e-02 3.31207e-03
4.50000e+00 -8.40384e-03 3.88904e-03
4.55000e+00 -7.04717e-03 4.67912e-03
4.60000e+00 -7.94950e-03 5.47919e-03
4.65000e+00 -1.02553e-02 6.07967e-03
4.70000e+00 -1.22872e-02 6.31782e-03
4.75000e+00 -1.22467e-02 6.15796e-03
4.80000e+00 -8.70205e-03 5.79707e-03
4.85000e+00 -1.34758e-03 5.72723e-03
4.90000e+00 9.61317e-03 6.45544e-03
4.95000e+00 2.27536e-02 7.92516e-03
5.00000e+00 3.59504e-02 9.59341e-03
5.05000e+00 4.68568e-02 1.09001e-02
5.10000e+00 5.37563e-02 1.14610e-02
5.15000e+00 5.55642e-02 1.10541e-02
5.20000e+00 5.21977e-02 9.69231e-03
5.25000e+00 4.44385e-02 7.73296e-03
5.30000e+00 3.37412e-02 6.16665e-03
5.35000e+00 2.16824e-02 6.50199e-03
5.40000e+00 9.60443e-03 8.58111e-03
5.45000e+00 -1.69517e-03 1.08912e-02
5.50000e+00 -1.17033e-02 1.25304e-02
5.55000e+00 -2.03908e-02 1.31151e-02
5.60000e+00 -2.78188e-02 1.26294e-02
5.65000e+00 -3.37827e-02 1.13230e-02
5.70000e+00 -3.79919e-02 9.77160e-03
5.75000e+00 -4.00092e-02 8.59537e-03
5.80000e+00 -3.94723e-02 8.14229e-03
5.85000e+00 -3.62214e-02 8.17044e-03
5.90000e+00 -3.09748e-02 8.24044e-03
5.95000e+00 -2.47891e-02 8.11056e-03
6.00000e+00 -1.89924e-02 7.83734e-03
6.05000e+00 -1.47301e-02 7.56793e-03
6.10000e+00 -1.27152e-02 7.38704e-03
6.15000e+00 -1.27448e-02 7.18804e-03
6.20000e+00 -1.37842e-02 6.89092e-03
6.25000e+00 -1.42523e-02 6.64585e-03
6.30000e+00 -1.25196e-02 6.82177e-03
6.35000e+00 -7.45901e-03 7.66536e-03
6.40000e+00 1.13912e-03 9.02166e-03
6.45000e+00 1.24362e-02 1.05345e-02
6.50000e+00 2.47497e-02 1.18866e-02
6.55000e+00 3.60549e-02 1.27877e-02
6.60000e+00 4.43471e-02 1.30450e-02
6.65000e+00 4.84910e-02 1.25979e-02
6.70000e+00 4.82998e-02 1.17565e-02
6.75000e+00 4.44348e-02 1.14007e-02
6.80000e+00 3.80445e-02 1.24624e-02
6.85000e+00 3.02993e-02 1.46672e-02
6.90000e+00 2.20099e-02 1.67031e-02
6.95000e+00 1.34683e-02 1.73371e-02
7.00000e+00 4.56016e-03 1.59724e-02
7.05000e+00 -5.01215e-03 1.29697e-02
7.10000e+00 -1.50275e-02 1.06055e-02
7.15000e+00 -2.48844e-02 1.22022e-02
7.20000e+00 -3.34862e-02 1.65983e-02
7.25000e+00 -3.95135e-02 2.04986e-02
7.30000e+00 -4.18577e-02 2.21561e-02
7.35000e+00 -4.00435e-02 2.10685e-02
7.40000e+00 -3.44704e-02 1.77016e-02
7.45000e+00 -2.63652e-02 1.33849e-02
