# 		k		<chi>		std
0.00000e+00 1.92477e-01 1.06047e-01
5.00000e-02 1.75715e-01 1.06863e-01
1.00000e-01 1.56343e-01 1.06717e-01
1.50000e-01 9.80046e-02 1.06008e-01
2.00000e-01 3.87154e-02 1.04994e-01
2.50000e-01 -5.96929e-02 1.02659e-01
3.00000e-01 -1.58749e-01 9.95884e-02
3.50000e-01 -2.92826e-01 9.44624e-02
4.00000e-01 -4.23047e-01 8.85120e-02
4.50000e-01 -5.75746e-01 8.03432e-02
5.00000e-01 -7.13545e-01 7.21417e-02
5.50000e-01 -8.51145e-01 6.30877e-02
6.00000e-01 -9.57206e-01 5.61939e-02
6.50000e-01 -1.03442e+00 5.16977e-02
7.00000e-01 -1.06424e+00 5.12615e-02
7.50000e-01 -1.04194e+00 5.37060e-02
8.00000e-01 -9.68096e-01 5.69385e-02
8.50000e-01 -8.38621e-01 5.92438e-02
9.00000e-01 -6.74562e-01 5.91003e-02
9.50000e-01 -4.78613e-01 5.60495e-02
1.00000e+00 -2.84727e-01 5.05569e-02
1.05000e+00 -1.01579e-01 4.31059e-02
1.10000e+00 3.97970e-02 3.58532e-02
1.15000e+00 1.33237e-01 3.01000e-02
1.20000e+00 1.66915e-01 2.71798e-02
1.25000e+00 1.46424e-01 2.60973e-02
1.30000e+00 8.47040e-02 2.49281e-02
1.35000e+00 -5.31434e-04 2.25995e-02
1.40000e+00 -8.29397e-02 1.93900e-02
1.45000e+00 -1.44017e-01 1.67026e-02
1.50000e+00 -1.65494e-01 1.59905e-02
1.55000e+00 -1.42409e-01 1.68073e-02
1.60000e+00 -7.93297e-02 1.72992e-02
1.65000e+00 1.17623e-02 1.66618e-02
1.70000e+00 1.08324e-01 1.50920e-02
1.75000e+00 1.93782e-01 1.37786e-02
1.80000e+00 2.47577e-01 1.33323e-02
1.85000e+00 2.65367e-01 1.33707e-02
1.90000e+00 2.44340e-01 1.26755e-02
1.95000e+00 1.96415e-01 1.10976e-02
2.00000e+00 1.33607e-01 8.98325e-03
2.05000e+00 7.12440e-02 7.44184e-03
2.10000e+00 2.17290e-02 7.00176e-03
2.15000e+00 -8.33583e-03 6.72106e-03
2.20000e+00 -2.00800e-02 5.98470e-03
2.25000e+00 -2.13761e-02 5.51485e-03
2.30000e+00 -1.99169e-02 4.97382e-03
2.35000e+00 -2.03893e-02 4.21980e-03
2.40000e+00 -2.38683e-02 3.44716e-03
2.45000e+00 -2.63106e-02 3.29245e-03
2.50000e+00 -2.78968e-02 3.37643e-03
2.55000e+00 -2.77784e-02 3.41384e-03
2.60000e+00 -2.53327e-02 3.22590e-03
2.65000e+00 -2.31236e-02 2.89947e-03
2.70000e+00 -1.92768e-02 2.49128e-03
2.75000e+00 -1.41679e-02 2.14844e-03
2.80000e+00 -8.47289e-03 1.94636e-03
2.85000e+00 -3.88474e-03 1.89406e-03
2.90000e+00 2.10989e-04 1.82780e-03
2.95000e+00 3.31374e-03 1.73488e-03
3.00000e+00 5.20639e-03 1.68678e-03
3.05000e+00 6.16927e-03 1.83414e-03
3.10000e+00 6.30140e-03 2.08591e-03
3.15000e+00 6.08117e-03 2.28790e-03
3.20000e+00 6.04033e-03 2.32538e-03
3.25000e+00 6.49473e-03 2.12848e-03
3.30000e+00 7.79320e-03 1.76276e-03
3.35000e+00 9.86772e-03 1.57763e-03
3.40000e+00 1.23130e-02 2.00949e-03
3.45000e+00 1.46454e-02 2.90892e-03
3.50000e+00 1.60548e-02 3.80802e-03
3.55000e+00 1.58842e-02 4.41840e-03
3.60000e+00 1.37873e-02 4.59722e-03
3.65000e+00 9.86733e-03 4.30816e-03
3.70000e+00 4.35722e-03 3.70543e-03
3.75000e+00 -2.03013e-03 3.11533e-03
3.80000e+00 -8.47028e-03 2.86602e-03
3.85000e+00 -1.43425e-02 2.96338e-03
3.90000e+00 -1.91240e-02 3.05071e-03
3.95000e+00 -2.24737e-02 2.90171e-03
4.00000e+00 -2.42426e-02 2.61052e-03
4.05000e+00 -2.47096e-02 2.53024e-03
4.10000e+00 -2.36302e-02 2.81696e-03
4.15000e+00 -2.09107e-02 3.22605e-03
4.20000e+00 -1.65122e-02 3.43619e-03
4.25000e+00 -1.09728e-02 3.34516e-03
4.30000e+00 -4.14267e-03 3.01260e-03
4.35000e+00 3.39840e-03 2.67898e-03
4.40000e+00 1.08172e-02 2.59165e-03
4.45000e+00 1.71568e-02 2.75395e-03
4.50000e+00 2.18382e-02 2.97377e-03
4.55000e+00 2.44137e-02 3.09959e-03
4.60000e+00 2.48873e-02 3.10206e-03
4.65000e+00 2.38218e-02 3.03478e-03
4.70000e+00 2.18006e-02 2.98420e-03
4.75000e+00 1.95131e-02 3.03170e-03
4.80000e+00 1.74544e-02 3.19733e-03
4.85000e+00 1.57924e-02 3.42702e-03
4.90000e+00 1.42944e-02 3.65620e-03
4.95000e+00 1.25083e-02 3.90778e-03
5.00000e+00 9.91408e-03 4.31994e-03
5.05000e+00 6.13055e-03 4.99645e-03
5.10000e+00 1.09218e-03 5.86100e-03
5.15000e+00 -5.01258e-03 6.65345e-03
5.20000e+00 -1.17731e-02 7.09139e-03
5.25000e+00 -1.85723e-02 6.98570e-03
5.30000e+00 -2.49946e-02 6.37505e-03
5.35000e+00 -3.06823e-02 5.50350e-03
5.40000e+00 -3.53560e-02 4.82179e-03
5.45000e+00 -3.85392e-02 4.72046e-03
5.50000e+00 -4.00672e-02 5.13449e-03
5.55000e+00 -3.94945e-02 5.65674e-03
5.60000e+00 -3.63333e-02 6.02129e-03
5.65000e+00 -3.01069e-02 6.16826e-03
5.70000e+00 -2.09571e-02 6.19843e-03
5.75000e+00 -9.34281e-03 6.21264e-03
5.80000e+00 3.76134e-03 6.29205e-03
5.85000e+00 1.69739e-02 6.47111e-03
5.90000e+00 2.87496e-02 6.75233e-03
5.95000e+00 3.78035e-02 7.00836e-03
6.00000e+00 4.33353e-02 7.05163e-03
6.05000e+00 4.49930e-02 6.73923e-03
6.10000e+00 4.33489e-02 6.18946e-03
6.15000e+00 3.92549e-02 5.77891e-03
6.20000e+00 3.36557e-02 5.94279e-03
6.25000e+00 2.73214e-02 6.65950e-03
6.30000e+00 2.06945e-02 7.45947e-03
6.35000e+00 1.38893e-02 7.91665e-03
6.40000e+00 6.82210e-03 7.87163e-03
6.45000e+00 -5.97435e-04 7.42474e-03
6.50000e+00 -8.29897e-03 6.85298e-03
6.55000e+00 -1.60156e-02 6.46039e-03
6.60000e+00 -2.31714e-02 6.41413e-03
6.65000e+00 -2.91390e-02 6.65473e-03
6.70000e+00 -3.33519e-02 7.01852e-03
6.75000e+00 -3.54275e-02 7.37320e-03
6.80000e+00 -3.52198e-02 7.67523e-03
6.85000e+00 -3.28011e-02 7.97524e-03
6.90000e+00 -2.84054e-02 8.36172e-03
6.95000e+00 -2.23743e-02 8.83673e-03
7.00000e+00 -1.51357e-02 9.23427e-03
7.05000e+00 -7.18931e-03 9.26928e-03
7.10000e+00 7.78542e-04 8.79617e-03
7.15000e+00 8.06545e-03 7.91053e-03
7.20000e+00 1.40014e-02 7.06691e-03
7.25000e+00 1.80924e-02 6.89062e-03
7.30000e+00 2.01687e-02 7.50376e-03
7.35000e+00 2.04682e-02 8.33458e-03
7.40000e+00 1.96011e-02 8.80397e-03
7.45000e+00 1.83761e-02 8.71925e-03
7.50000e+00 1.75301e-02 8.28294e-03
7.55000e+00 1.74273e-02 7.92484e-03
7.60000e+00 1.79643e-02 7.99908e-03
7.65000e+00 1.84808e-02 8.39265e-03
7.70000e+00 1.80169e-02 8.69537e-03
7.75000e+00 1.56694e-02 8.58488e-03
7.80000e+00 1.09623e-02 8.00857e-03
7.85000e+00 4.09169e-03 7.19602e-03
7.90000e+00 -4.05759e-03 6.57738e-03
7.95000e+00 -1.21432e-02 6.51657e-03
8.00000e+00 -1.87718e-02 6.95307e-03
8.05000e+00 -2.28696e-02 7.47608e-03
8.10000e+00 -2.41689e-02 7.80574e-03
8.15000e+00 -2.31197e-02 7.93206e-03
8.20000e+00 -2.06978e-02 8.11645e-03
