# 		k		<chi>		std
6.50000e+00 1.06872e-02 9.43298e-03
6.55000e+00 -5.20625e-04 9.37749e-03
6.60000e+00 -1.30438e-02 9.04152e-03
6.65000e+00 -2.43423e-02 8.55094e-03
6.70000e+00 -3.22373e-02 8.03234e-03
6.75000e+00 -3.55347e-02 7.57124e-03
6.80000e+00 -3.42942e-02 7.22809e-03
6.85000e+00 -2.96714e-02 7.11875e-03
6.90000e+00 -2.34164e-02 7.44156e-03
6.95000e+00 -1.72307e-02 8.32062e-03
7.00000e+00 -1.22222e-02 9.62946e-03
7.05000e+00 -8.61741e-03 1.10400e-02
7.10000e+00 -5.96661e-03 1.22332e-02
7.15000e+00 -3.34609e-03 1.29589e-02
7.20000e+00 1.03574e-04 1.30559e-02
7.25000e+00 4.78890e-03 1.24557e-02
7.30000e+00 1.05010e-02 1.12147e-02
7.35000e+00 1.65155e-02 9.59546e-03
7.40000e+00 2.18820e-02 8.18404e-03
7.45000e+00 2.57634e-02 7.80844e-03
7.50000e+00 2.76806e-02 8.73762e-03
7.55000e+00 2.75088e-02 1.02389e-02
7.60000e+00 2.55896e-02 1.14898e-02
7.65000e+00 2.22983e-02 1.20246e-02
7.70000e+00 1.79436e-02 1.17350e-02
7.75000e+00 1.27098e-02 1.08367e-02
7.80000e+00 6.73398e-03 9.84382e-03
7.85000e+00 2.62656e-04 9.37620e-03
7.90000e+00 -6.21835e-03 9.64052e-03
7.95000e+00 -1.19812e-02 1.01649e-02
8.00000e+00 -1.62205e-02 1.02883e-02
8.05000e+00 -1.83113e-02 9.61868e-03
8.10000e+00 -1.81737e-02 8.28668e-03
8.15000e+00 -1.63632e-02 6.87237e-03
8.20000e+00 -1.39723e-02 6.27117e-03
8.25000e+00 -1.22845e-02 6.83642e-03
8.30000e+00 -1.22938e-02 7.89091e-03
8.35000e+00 -1.42711e-02 8.72639e-03
8.40000e+00 -1.75576e-02 9.07233e-03
8.45000e+00 -2.06942e-02 8.97497e-03
8.50000e+00 -2.18691e-02 8.67872e-03
8.55000e+00 -1.94831e-02 8.55505e-03
8.60000e+00 -1.28894e-02 8.97472e-03
8.65000e+00 -2.61551e-03 9.97436e-03
8.70000e+00 9.68924e-03 1.11717e-02
8.75000e+00 2.17020e-02 1.20139e-02
8.80000e+00 3.11005e-02 1.20359e-02
8.85000e+00 3.62281e-02 1.10205e-02
8.90000e+00 3.65237e-02 9.14559e-03
8.95000e+00 3.25796e-02 7.24823e-03
9.00000e+00 2.58291e-02 6.96776e-03
9.05000e+00 1.80044e-02 8.81245e-03
9.10000e+00 1.05253e-02 1.11943e-02
9.15000e+00 4.17725e-03 1.28441e-02
9.20000e+00 -9.94424e-04 1.32310e-02
9.25000e+00 -5.45898e-03 1.23261e-02
9.30000e+00 -9.79393e-03 1.04786e-02
9.35000e+00 -1.42820e-02 8.31953e-03
9.40000e+00 -1.86828e-02 6.63912e-03
9.45000e+00 -2.22704e-02 6.02479e-03
9.50000e+00 -2.41118e-02 6.27504e-03
9.55000e+00 -2.34659e-02 6.75269e-03
9.60000e+00 -2.01096e-02 7.10560e-03
9.65000e+00 -1.45489e-02 7.31353e-03
9.70000e+00 -7.88671e-03 7.47229e-03
9.75000e+00 -1.49421e-03 7.63526e-03
9.80000e+00 3.41452e-03 7.76052e-03
9.85000e+00 6.14533e-03 7.76193e-03
9.90000e+00 6.69584e-03 7.59799e-03
9.95000e+00 5.68461e-03 7.31605e-03
1.00000e+01 4.07918e-03 7.01235e-03
1.00500e+01 2.83390e-03 6.73734e-03
1.01000e+01 2.58414e-03 6.46633e-03
1.01500e+01 3.48367e-03 6.15314e-03
1.02000e+01 5.23591e-03 5.82607e-03
1.02500e+01 7.28365e-03 5.57886e-03
1.03000e+01 9.06044e-03 5.47505e-03
1.03500e+01 1.01970e-02 5.51973e-03
1.04000e+01 1.06072e-02 5.75182e-03
