# 		k		<chi>		std
0.00000e+00 2.90976e-01 8.19034e-02
5.00000e-02 2.73351e-01 8.13050e-02
1.00000e-01 2.55957e-01 8.08721e-02
1.50000e-01 2.02895e-01 7.96826e-02
2.00000e-01 1.48469e-01 7.86555e-02
2.50000e-01 5.58125e-02 7.73767e-02
3.00000e-01 -3.91776e-02 7.66273e-02
3.50000e-01 -1.72472e-01 7.63655e-02
4.00000e-01 -3.05906e-01 7.67675e-02
4.50000e-01 -4.69732e-01 7.74825e-02
5.00000e-01 -6.24800e-01 7.78646e-02
5.50000e-01 -7.90248e-01 7.67675e-02
6.00000e-01 -9.30051e-01 7.36109e-02
6.50000e-01 -1.04960e+00 6.70610e-02
7.00000e-01 -1.12299e+00 5.79692e-02
7.50000e-01 -1.14474e+00 4.65263e-02
8.00000e-01 -1.10730e+00 3.69104e-02
8.50000e-01 -1.00286e+00 3.41878e-02
9.00000e-01 -8.47501e-01 4.00637e-02
9.50000e-01 -6.40517e-01 4.91363e-02
1.00000e+00 -4.18039e-01 5.55994e-02
1.05000e+00 -1.89922e-01 5.70881e-02
1.10000e+00 3.32296e-03 5.31385e-02
1.15000e+00 1.48930e-01 4.46995e-02
1.20000e+00 2.24392e-01 3.49706e-02
1.25000e+00 2.28034e-01 2.78212e-02
1.30000e+00 1.69815e-01 2.64902e-02
1.35000e+00 6.62683e-02 2.86144e-02
1.40000e+00 -4.79160e-02 2.99089e-02
1.45000e+00 -1.48144e-01 2.89402e-02
1.50000e+00 -2.03243e-01 2.63482e-02
1.55000e+00 -2.01606e-01 2.37810e-02
1.60000e+00 -1.42171e-01 2.23339e-02
1.65000e+00 -3.73763e-02 2.15784e-02
1.70000e+00 8.39699e-02 2.02747e-02
1.75000e+00 1.98561e-01 1.79434e-02
1.80000e+00 2.75395e-01 1.49501e-02
1.85000e+00 3.05578e-01 1.25715e-02
1.90000e+00 2.82838e-01 1.16460e-02
1.95000e+00 2.22053e-01 1.19100e-02
2.00000e+00 1.40895e-01 1.20004e-02
2.05000e+00 5.91562e-02 1.16444e-02
2.10000e+00 -6.75904e-04 1.06344e-02
2.15000e+00 -2.90354e-02 9.22717e-03
2.20000e+00 -2.96042e-02 7.77642e-03
2.25000e+00 -1.91946e-02 6.78618e-03
2.30000e+00 -8.11998e-03 6.29601e-03
2.35000e+00 -3.58381e-03 5.87733e-03
2.40000e+00 -7.39664e-03 5.10447e-03
2.45000e+00 -9.81637e-03 4.60833e-03
2.50000e+00 -1.33846e-02 4.16811e-03
2.55000e+00 -1.66573e-02 3.74868e-03
2.60000e+00 -1.82539e-02 3.28322e-03
2.65000e+00 -1.97941e-02 2.91957e-03
2.70000e+00 -1.98390e-02 2.55552e-03
2.75000e+00 -1.83815e-02 2.29402e-03
2.80000e+00 -1.58271e-02 2.13721e-03
2.85000e+00 -1.38367e-02 2.00892e-03
2.90000e+00 -1.08806e-02 1.85508e-03
2.95000e+00 -7.39305e-03 1.87890e-03
3.00000e+00 -3.80190e-03 2.24516e-03
3.05000e+00 3.86303e-04 2.86454e-03
3.10000e+00 3.78657e-03 3.35739e-03
3.15000e+00 5.88744e-03 3.50452e-03
3.20000e+00 6.42494e-03 3.25162e-03
3.25000e+00 4.99471e-03 2.65712e-03
3.30000e+00 2.21053e-03 2.04545e-03
3.35000e+00 -1.07764e-03 1.79934e-03
3.40000e+00 -3.92504e-03 1.99535e-03
3.45000e+00 -5.47052e-03 2.32571e-03
3.50000e+00 -4.83130e-03 2.59064e-03
3.55000e+00 -1.95452e-03 2.76222e-03
3.60000e+00 2.66315e-03 2.84232e-03
3.65000e+00 8.51644e-03 2.81655e-03
3.70000e+00 1.38849e-02 2.69160e-03
3.75000e+00 1.73972e-02 2.54003e-03
3.80000e+00 1.79779e-02 2.44754e-03
3.85000e+00 1.52665e-02 2.47450e-03
3.90000e+00 8.80254e-03 2.50504e-03
3.95000e+00 -5.51596e-04 2.55029e-03
4.00000e+00 -1.12106e-02 2.75193e-03
4.05000e+00 -2.16296e-02 3.17586e-03
4.10000e+00 -2.96186e-02 3.67939e-03
4.15000e+00 -3.33412e-02 4.04479e-03
4.20000e+00 -3.17263e-02 4.12857e-03
4.25000e+00 -2.55347e-02 3.90841e-03
4.30000e+00 -1.50650e-02 3.53758e-03
4.35000e+00 -2.19610e-03 3.24965e-03
4.40000e+00 1.07185e-02 3.22010e-03
4.45000e+00 2.12452e-02 3.41906e-03
4.50000e+00 2.83657e-02 3.66714e-03
4.55000e+00 3.15359e-02 3.81601e-03
4.60000e+00 3.12285e-02 3.81825e-03
4.65000e+00 2.87419e-02 3.72210e-03
4.70000e+00 2.53533e-02 3.56807e-03
4.75000e+00 2.20126e-02 3.48042e-03
4.80000e+00 1.89782e-02 3.58216e-03
4.85000e+00 1.58617e-02 3.89781e-03
4.90000e+00 1.17639e-02 4.34904e-03
4.95000e+00 5.99060e-03 4.81520e-03
5.00000e+00 -1.49871e-03 5.20861e-03
5.05000e+00 -9.81482e-03 5.48242e-03
5.10000e+00 -1.73171e-02 5.61732e-03
5.15000e+00 -2.21179e-02 5.61661e-03
5.20000e+00 -2.28044e-02 5.54139e-03
5.25000e+00 -1.91462e-02 5.51235e-03
5.30000e+00 -1.22744e-02 5.67912e-03
5.35000e+00 -4.60881e-03 5.99095e-03
5.40000e+00 8.83597e-04 6.19708e-03
5.45000e+00 1.80037e-03 6.03868e-03
5.50000e+00 -3.04042e-03 5.50958e-03
5.55000e+00 -1.29118e-02 4.93491e-03
5.60000e+00 -2.53278e-02 4.89555e-03
5.65000e+00 -3.66170e-02 5.57758e-03
5.70000e+00 -4.34436e-02 6.54820e-03
5.75000e+00 -4.35162e-02 7.35627e-03
5.80000e+00 -3.63727e-02 7.84310e-03
5.85000e+00 -2.33186e-02 8.01493e-03
5.90000e+00 -7.28513e-03 7.93937e-03
5.95000e+00 8.62433e-03 7.60560e-03
6.00000e+00 2.19557e-02 7.03496e-03
6.05000e+00 3.15024e-02 6.41552e-03
6.10000e+00 3.73582e-02 6.26528e-03
6.15000e+00 4.06368e-02 6.85975e-03
6.20000e+00 4.26060e-02 7.86781e-03
6.25000e+00 4.39896e-02 8.71104e-03
6.30000e+00 4.46224e-02 8.99847e-03
6.35000e+00 4.35846e-02 8.67879e-03
6.40000e+00 3.97207e-02 8.12598e-03
6.45000e+00 3.22890e-02 8.08560e-03
6.50000e+00 2.14348e-02 9.04425e-03
6.55000e+00 8.13597e-03 1.05571e-02
6.60000e+00 -5.68675e-03 1.18000e-02
6.65000e+00 -1.82581e-02 1.21653e-02
6.70000e+00 -2.83939e-02 1.14330e-02
6.75000e+00 -3.58030e-02 9.77164e-03
6.80000e+00 -4.09596e-02 7.76892e-03
6.85000e+00 -4.46156e-02 6.53351e-03
6.90000e+00 -4.71962e-02 7.05820e-03
6.95000e+00 -4.83836e-02 8.68379e-03
7.00000e+00 -4.71169e-02 1.01534e-02
7.05000e+00 -4.18772e-02 1.07935e-02
7.10000e+00 -3.19765e-02 1.05784e-02
7.15000e+00 -1.76941e-02 1.00599e-02
7.20000e+00 -7.24939e-04 1.00538e-02
7.25000e+00 1.60955e-02 1.07785e-02
7.30000e+00 2.95846e-02 1.15407e-02
7.35000e+00 3.72418e-02 1.15553e-02
7.40000e+00 3.81124e-02 1.05941e-02
7.45000e+00 3.31320e-02 9.12230e-03
7.50000e+00 2.47923e-02 8.09611e-03
7.55000e+00 1.61990e-02 8.12391e-03
7.60000e+00 1.01461e-02 8.77093e-03
7.65000e+00 7.94562e-03 9.31075e-03
7.70000e+00 9.24044e-03 9.51807e-03
7.75000e+00 1.23755e-02 9.51452e-03
7.80000e+00 1.52584e-02 9.41401e-03
7.85000e+00 1.63196e-02 9.20320e-03
7.90000e+00 1.51478e-02 8.88920e-03
7.95000e+00 1.25245e-02 8.64221e-03
8.00000e+00 9.85274e-03 8.71918e-03
8.05000e+00 8.16942e-03 9.18419e-03
8.10000e+00 7.57830e-03 9.83842e-03
8.15000e+00 6.78010e-03 1.02655e-02
8.20000e+00 3.59275e-03 1.00839e-02
8.25000e+00 -4.03528e-03 9.20936e-03
8.30000e+00 -1.68641e-02 8.17359e-03
8.35000e+00 -3.35727e-02 8.14636e-03
8.40000e+00 -5.07426e-02 9.58734e-03
8.45000e+00 -6.37214e-02 1.14256e-02
8.50000e+00 -6.81096e-02 1.25668e-02
8.55000e+00 -6.11724e-02 1.27030e-02
8.60000e+00 -4.34048e-02 1.23701e-02
8.65000e+00 -1.82464e-02 1.23515e-02
8.70000e+00 8.81558e-03 1.27525e-02
8.75000e+00 3.19439e-02 1.28435e-02
8.80000e+00 4.67584e-02 1.19321e-02
8.85000e+00 5.15974e-02 1.00071e-02
8.90000e+00 4.77834e-02 7.86802e-03
8.95000e+00 3.88332e-02 6.83155e-03
9.00000e+00 2.89505e-02 7.30518e-03
9.05000e+00 2.14426e-02 8.16486e-03
9.10000e+00 1.75349e-02 8.49412e-03
9.15000e+00 1.62145e-02 8.10230e-03
9.20000e+00 1.50174e-02 7.30991e-03
9.25000e+00 1.13927e-02 7.01714e-03
9.30000e+00 4.04741e-03 8.19802e-03
9.35000e+00 -6.30371e-03 1.04116e-02
9.40000e+00 -1.71032e-02 1.23000e-02
9.45000e+00 -2.49614e-02 1.27786e-02
9.50000e+00 -2.70906e-02 1.14422e-02
9.55000e+00 -2.25733e-02 8.86804e-03
9.60000e+00 -1.28467e-02 7.13043e-03
9.65000e+00 -1.43072e-03 8.36128e-03
9.70000e+00 7.36432e-03 1.06875e-02
9.75000e+00 1.00342e-02 1.18839e-02
9.80000e+00 5.21522e-03 1.14131e-02
9.85000e+00 -5.75939e-03 9.95383e-03
9.90000e+00 -1.92928e-02 8.94923e-03
9.95000e+00 -3.07797e-02 9.31742e-03
1.00000e+01 -3.62065e-02 1.03202e-02
1.00500e+01 -3.34500e-02 1.09437e-02
1.01000e+01 -2.30469e-02 1.09642e-02
1.01500e+01 -7.79887e-03 1.06322e-02
1.02000e+01 8.29197e-03 1.01270e-02
1.02500e+01 2.14254e-02 9.34603e-03
1.03000e+01 2.91956e-02 8.17441e-03
1.03500e+01 3.11624e-02 6.83351e-03
1.04000e+01 2.86590e-02 5.91377e-03
1.04500e+01 2.39935e-02 5.82413e-03
1.05000e+01 1.94166e-02 6.19237e-03
1.05500e+01 1.62766e-02 6.43857e-03
1.06000e+01 1.46649e-02 6.39681e-03
1.06500e+01 1.36268e-02 6.26441e-03
1.07000e+01 1.17813e-02 6.32086e-03
1.07500e+01 8.04733e-03 6.66630e-03
1.08000e+01 2.16238e-03 7.17748e-03
1.08500e+01 -5.19597e-03 7.64254e-03
1.09000e+01 -1.26950e-02 7.86431e-03
1.09500e+01 -1.88756e-02 7.71556e-03
1.10000e+01 -2.26794e-02 7.21399e-03
1.10500e+01 -2.38066e-02 6.61547e-03
1.11000e+01 -2.25592e-02 6.36495e-03
1.11500e+01 -1.97200e-02 6.73116e-03
1.12000e+01 -1.61071e-02 7.44324e-03
1.12500e+01 -1.22624e-02 8.01848e-03
1.13000e+01 -8.35279e-03 8.21726e-03
1.13500e+01 -4.29857e-03 8.15757e-03
1.14000e+01 -2.93092e-05 8.14622e-03
1.14500e+01 4.28946e-03 8.31447e-03
1.15000e+01 8.19063e-03 8.43554e-03
1.15500e+01 1.10442e-02 8.19328e-03
1.16000e+01 1.23343e-02 7.53939e-03
1.16500e+01 1.19334e-02 6.79794e-03
1.17000e+01 1.02277e-02 6.40999e-03
1.17500e+01 8.01595e-03 6.42592e-03
1.18000e+01 6.21027e-03 6.47448e-03
1.18500e+01 5.46506e-03 6.29945e-03
1.19000e+01 5.90100e-03 6.00788e-03
1.19500e+01 7.05293e-03 5.84172e-03
1.20000e+01 8.07301e-03 5.81103e-03
1.20500e+01 8.09469e-03 5.71719e-03
1.21000e+01 6.66317e-03 5.45824e-03
1.21500e+01 3.89244e-03 5.20211e-03
1.22000e+01 4.45720e-04 5.13651e-03
