# k	<chi>	std	chi_median	chi_max	chi_min
0.000000e+00	3.869337e-02	2.986126e-01	0.000000e+00	7.355923e-01	-4.889664e-01
5.000000e-02	7.669337e-02	4.095527e-01	1.012009e-02	7.173390e-01	-4.895412e-01
1.000000e-01	6.540951e-02	4.008248e-01	-5.323810e-03	6.986001e-01	-4.901703e-01
1.500000e-01	3.115789e-02	3.737697e-01	-5.404744e-02	6.402199e-01	-4.915169e-01
2.000000e-01	-4.130488e-03	3.459351e-01	-1.027764e-01	5.792156e-01	-4.969044e-01
2.500000e-01	-6.341858e-02	2.981442e-01	-1.827963e-01	4.747831e-01	-5.111496e-01
3.000000e-01	-1.239828e-01	2.502332e-01	-2.602748e-01	3.645157e-01	-5.220011e-01
3.500000e-01	-2.068529e-01	1.880769e-01	-3.084630e-01	2.063396e-01	-5.294383e-01
4.000000e-01	-2.898593e-01	1.393327e-01	-3.151383e-01	4.100513e-02	-6.357646e-01
4.500000e-01	-3.888797e-01	1.293773e-01	-3.425611e-01	-1.605848e-01	-7.684981e-01
5.000000e-01	-4.812689e-01	1.777792e-01	-4.901121e-01	-2.194037e-01	-8.881934e-01
5.500000e-01	-5.771297e-01	2.586847e-01	-6.876637e-01	-1.831766e-01	-1.006160e+00
6.000000e-01	-6.550688e-01	3.374652e-01	-8.503720e-01	-1.403280e-01	-1.163072e+00
6.500000e-01	-7.178488e-01	4.108902e-01	-9.835227e-01	-9.403613e-02	-1.284346e+00
7.000000e-01	-7.500632e-01	4.628145e-01	-1.064898e+00	-5.331310e-02	-1.340741e+00
7.500000e-01	-7.488777e-01	4.909019e-01	-1.064499e+00	-1.777419e-02	-1.328069e+00
8.000000e-01	-7.106891e-01	4.893799e-01	-1.002530e+00	8.768907e-03	-1.293746e+00
8.500000e-01	-6.323610e-01	4.553525e-01	-8.793455e-01	2.494453e-02	-1.211506e+00
9.000000e-01	-5.252703e-01	3.946438e-01	-7.107187e-01	2.920182e-02	-1.056505e+00
9.500000e-01	-3.913907e-01	3.073397e-01	-5.063758e-01	3.778445e-02	-8.285338e-01
1.000000e+00	-2.537708e-01	2.091917e-01	-3.006980e-01	4.213066e-02	-5.833950e-01
1.050000e+00	-1.200433e-01	1.074871e-01	-9.850781e-02	5.632830e-02	-3.368617e-01
1.100000e+00	-1.410151e-02	5.342168e-02	-2.504638e-02	1.510040e-01	-1.225430e-01
1.150000e+00	5.667871e-02	1.052174e-01	8.373791e-02	2.559564e-01	-1.548361e-01
1.200000e+00	8.149772e-02	1.584141e-01	1.673032e-01	3.260553e-01	-2.094857e-01
1.250000e+00	6.188332e-02	1.874937e-01	1.758323e-01	3.241599e-01	-2.697568e-01
1.300000e+00	7.275583e-03	1.894497e-01	1.245593e-01	2.654462e-01	-3.189407e-01
1.350000e+00	-6.914598e-02	1.687303e-01	3.374902e-02	1.639998e-01	-3.528419e-01
1.400000e+00	-1.447827e-01	1.348534e-01	-6.685102e-02	6.469942e-02	-3.817168e-01
1.450000e+00	-2.029425e-01	9.674643e-02	-1.528673e-01	7.878776e-05	-3.878915e-01
1.500000e+00	-2.260730e-01	6.633577e-02	-2.050562e-01	-2.645320e-03	-3.594172e-01
1.550000e+00	-2.076259e-01	4.966215e-02	-2.075509e-01	1.666835e-02	-2.994005e-01
1.600000e+00	-1.500598e-01	4.691780e-02	-1.539011e-01	5.469881e-02	-2.268502e-01
1.650000e+00	-6.290127e-02	5.355896e-02	-6.179001e-02	1.058197e-01	-1.503234e-01
1.700000e+00	3.364038e-02	6.546853e-02	4.837831e-02	1.765555e-01	-7.809865e-02
1.750000e+00	1.235591e-01	7.906077e-02	1.580441e-01	2.605756e-01	-7.395293e-03
1.800000e+00	1.868984e-01	8.602731e-02	2.358944e-01	3.237036e-01	5.155569e-02
1.850000e+00	2.176114e-01	8.305729e-02	2.696102e-01	3.351164e-01	8.878937e-02
1.900000e+00	2.118861e-01	6.767312e-02	2.471306e-01	3.043825e-01	1.031587e-01
1.950000e+00	1.795092e-01	4.398927e-02	1.826432e-01	2.469611e-01	1.054288e-01
2.000000e+00	1.310434e-01	2.251111e-02	1.279824e-01	1.779059e-01	7.292136e-02
2.050000e+00	8.130930e-02	2.999252e-02	8.542074e-02	1.605759e-01	-4.973317e-03
2.100000e+00	4.162469e-02	4.722637e-02	2.610702e-02	1.408070e-01	-5.293338e-02
2.150000e+00	1.822509e-02	5.495097e-02	-9.941703e-03	1.198148e-01	-7.851262e-02
2.200000e+00	1.005118e-02	5.213410e-02	-2.183041e-02	1.017432e-01	-7.798554e-02
2.250000e+00	1.152270e-02	4.573306e-02	-1.747073e-02	8.976202e-02	-6.383996e-02
2.300000e+00	1.328886e-02	3.745777e-02	-9.186190e-03	7.881965e-02	-4.540766e-02
2.350000e+00	1.094744e-02	2.989206e-02	-1.857764e-03	6.572637e-02	-3.111575e-02
2.400000e+00	3.639810e-03	2.421989e-02	-3.672865e-03	4.732818e-02	-2.954736e-02
2.450000e+00	-2.533379e-03	1.911359e-02	-4.957689e-03	3.014055e-02	-3.255484e-02
