# 		k		<chi>		std
6.45000e+00 3.13724e-02 8.57599e-03
6.50000e+00 2.10018e-02 9.31853e-03
6.55000e+00 8.86269e-03 9.84107e-03
6.60000e+00 -3.30369e-03 1.01178e-02
6.65000e+00 -1.39916e-02 1.00761e-02
6.70000e+00 -2.23367e-02 9.64619e-03
6.75000e+00 -2.83619e-02 8.77127e-03
6.80000e+00 -3.28056e-02 7.44862e-03
6.85000e+00 -3.66033e-02 5.91115e-03
6.90000e+00 -4.02630e-02 4.99748e-03
6.95000e+00 -4.34338e-02 5.73289e-03
7.00000e+00 -4.48987e-02 7.47045e-03
7.05000e+00 -4.28771e-02 8.94573e-03
7.10000e+00 -3.62848e-02 9.60073e-03
7.15000e+00 -2.49798e-02 9.58019e-03
7.20000e+00 -1.02578e-02 9.53799e-03
7.25000e+00 5.34829e-03 1.00046e-02
7.30000e+00 1.87977e-02 1.07241e-02
7.35000e+00 2.75400e-02 1.10029e-02
7.40000e+00 3.03941e-02 1.04510e-02
7.45000e+00 2.79501e-02 9.25015e-03
7.50000e+00 2.23182e-02 7.99864e-03
7.55000e+00 1.62647e-02 7.19897e-03
7.60000e+00 1.23351e-02 6.85481e-03
7.65000e+00 1.17217e-02 6.67669e-03
7.70000e+00 1.40347e-02 6.71152e-03
7.75000e+00 1.76287e-02 7.21288e-03
7.80000e+00 2.04290e-02 8.09944e-03
7.85000e+00 2.08898e-02 8.97260e-03
7.90000e+00 1.86629e-02 9.51698e-03
7.95000e+00 1.46811e-02 9.66925e-03
8.00000e+00 1.06196e-02 9.61209e-03
8.05000e+00 7.90356e-03 9.70668e-03
8.10000e+00 7.02348e-03 1.03392e-02
8.15000e+00 6.94571e-03 1.13826e-02
8.20000e+00 5.49878e-03 1.21659e-02
8.25000e+00 3.05652e-04 1.19662e-02
8.30000e+00 -1.00337e-02 1.05595e-02
8.35000e+00 -2.50120e-02 8.73697e-03
8.40000e+00 -4.19680e-02 8.50757e-03
8.45000e+00 -5.66979e-02 1.06382e-02
8.50000e+00 -6.47565e-02 1.32546e-02
8.55000e+00 -6.28427e-02 1.48486e-02
8.60000e+00 -5.03912e-02 1.51490e-02
8.65000e+00 -2.96714e-02 1.47561e-02
8.70000e+00 -5.19025e-03 1.44969e-02
8.75000e+00 1.77223e-02 1.45672e-02
8.80000e+00 3.45823e-02 1.43995e-02
8.85000e+00 4.30666e-02 1.34087e-02
8.90000e+00 4.35058e-02 1.15400e-02
8.95000e+00 3.84135e-02 9.28382e-03
9.00000e+00 3.12792e-02 7.42037e-03
9.05000e+00 2.51694e-02 6.57936e-03
9.10000e+00 2.15371e-02 6.71872e-03
9.15000e+00 1.99165e-02 7.32215e-03
9.20000e+00 1.84396e-02 8.08428e-03
9.25000e+00 1.49497e-02 9.02486e-03
9.30000e+00 8.20216e-03 1.02148e-02
9.35000e+00 -1.37268e-03 1.14376e-02
9.40000e+00 -1.16789e-02 1.21411e-02
9.45000e+00 -1.97370e-02 1.17768e-02
9.50000e+00 -2.29158e-02 1.03038e-02
9.55000e+00 -2.01135e-02 8.73514e-03
9.60000e+00 -1.22831e-02 8.97753e-03
9.65000e+00 -2.34938e-03 1.10242e-02
9.70000e+00 5.84265e-03 1.27718e-02
9.75000e+00 8.92983e-03 1.27875e-02
9.80000e+00 5.29439e-03 1.09006e-02
9.85000e+00 -4.29693e-03 8.35095e-03
9.90000e+00 -1.69212e-02 7.85915e-03
9.95000e+00 -2.85049e-02 1.00535e-02
1.00000e+01 -3.52242e-02 1.23388e-02
1.00500e+01 -3.47381e-02 1.32731e-02
1.01000e+01 -2.70036e-02 1.28717e-02
1.01500e+01 -1.41058e-02 1.19331e-02
1.02000e+01 5.71901e-04 1.12769e-02
1.02500e+01 1.35557e-02 1.09649e-02
1.03000e+01 2.23922e-02 1.04240e-02
1.03500e+01 2.62729e-02 9.25112e-03
1.04000e+01 2.59973e-02 7.59389e-03
1.04500e+01 2.33682e-02 6.05441e-03
1.05000e+01 2.03155e-02 5.32580e-03
1.05500e+01 1.81191e-02 5.51914e-03
1.06000e+01 1.70190e-02 6.11963e-03
1.06500e+01 1.63149e-02 6.72863e-03
1.07000e+01 1.48533e-02 7.22834e-03
1.07500e+01 1.16536e-02 7.62331e-03
1.08000e+01 6.39706e-03 7.93872e-03
1.08500e+01 -4.10042e-04 8.15015e-03
1.09000e+01 -7.63418e-03 8.14380e-03
1.09500e+01 -1.39537e-02 7.76812e-03
1.10000e+01 -1.83336e-02 6.96790e-03
1.10500e+01 -2.03802e-02 5.92962e-03
1.11000e+01 -2.02545e-02 5.12964e-03
1.11500e+01 -1.85975e-02 5.07587e-03
1.12000e+01 -1.61415e-02 5.64434e-03
1.12500e+01 -1.34090e-02 6.26119e-03
1.13000e+01 -1.05832e-02 6.58528e-03
1.13500e+01 -7.58426e-03 6.64757e-03
1.14000e+01 -4.28234e-03 6.69041e-03
1.14500e+01 -7.15497e-04 6.88418e-03
1.15000e+01 2.81099e-03 7.13090e-03
1.15500e+01 5.79977e-03 7.18659e-03
1.16000e+01 7.77376e-03 6.91216e-03
1.16500e+01 8.51523e-03 6.37786e-03
1.17000e+01 8.20478e-03 5.77999e-03
1.17500e+01 7.37946e-03 5.25599e-03
1.18000e+01 6.71650e-03 4.80030e-03
1.18500e+01 6.73547e-03 4.41807e-03
1.19000e+01 7.55512e-03 4.28178e-03
1.19500e+01 8.82176e-03 4.54446e-03
1.20000e+01 9.85043e-03 5.04416e-03
1.20500e+01 9.91665e-03 5.49012e-03
1.21000e+01 8.60915e-03 5.71408e-03
1.21500e+01 6.00557e-03 5.74234e-03
1.22000e+01 2.67320e-03 5.64581e-03
1.22500e+01 -5.59785e-04 5.47523e-03
1.23000e+01 -2.95858e-03 5.36618e-03
1.23500e+01 -4.20541e-03 5.56827e-03
1.24000e+01 -4.54412e-03 6.11062e-03
1.24500e+01 -4.67138e-03 6.58179e-03
1.25000e+01 -5.41068e-03 6.48616e-03
1.25500e+01 -7.30314e-03 5.72319e-03
1.26000e+01 -1.02926e-02 4.99523e-03
1.26500e+01 -1.36502e-02 5.57894e-03
1.27000e+01 -1.61874e-02 7.28394e-03
