# 		k		<chi>		std
6.45000e+00 2.18925e-02 1.49138e-02
6.50000e+00 1.66717e-02 1.13717e-02
6.55000e+00 9.89276e-03 8.45920e-03
6.60000e+00 2.14294e-03 8.49401e-03
6.65000e+00 -5.90828e-03 1.05187e-02
6.70000e+00 -1.36347e-02 1.22683e-02
6.75000e+00 -2.05994e-02 1.30166e-02
6.80000e+00 -2.65558e-02 1.29646e-02
6.85000e+00 -3.13219e-02 1.27126e-02
6.90000e+00 -3.46168e-02 1.30034e-02
6.95000e+00 -3.59755e-02 1.42105e-02
7.00000e+00 -3.48242e-02 1.57701e-02
7.05000e+00 -3.05985e-02 1.64420e-02
7.10000e+00 -2.34427e-02 1.52797e-02
7.15000e+00 -1.40232e-02 1.22376e-02
7.20000e+00 -3.64803e-03 9.02520e-03
7.25000e+00 5.99267e-03 9.33816e-03
7.30000e+00 1.32909e-02 1.26448e-02
7.35000e+00 1.72298e-02 1.51212e-02
7.40000e+00 1.77378e-02 1.51329e-02
7.45000e+00 1.57291e-02 1.28454e-02
7.50000e+00 1.27905e-02 9.81118e-03
7.55000e+00 1.05767e-02 8.39257e-03
7.60000e+00 1.03287e-02 9.04667e-03
7.65000e+00 1.22589e-02 9.63468e-03
7.70000e+00 1.55801e-02 9.07401e-03
7.75000e+00 1.88443e-02 7.88426e-03
7.80000e+00 2.05355e-02 7.40593e-03
7.85000e+00 1.96764e-02 8.30467e-03
7.90000e+00 1.62032e-02 9.83919e-03
7.95000e+00 1.09550e-02 1.12847e-02
8.00000e+00 5.28435e-03 1.25463e-02
8.05000e+00 4.18218e-04 1.38362e-02
8.10000e+00 -2.98398e-03 1.53101e-02
8.15000e+00 -5.20422e-03 1.64156e-02
8.20000e+00 -7.24885e-03 1.60715e-02
8.25000e+00 -1.03241e-02 1.34948e-02
8.30000e+00 -1.51768e-02 9.96031e-03
8.35000e+00 -2.15881e-02 1.18465e-02
8.40000e+00 -2.82556e-02 2.00222e-02
8.45000e+00 -3.31465e-02 2.84894e-02
8.50000e+00 -3.42091e-02 3.37336e-02
8.55000e+00 -3.00940e-02 3.38691e-02
8.60000e+00 -2.09648e-02 2.87478e-02
8.65000e+00 -8.41550e-03 1.99232e-02
8.70000e+00 4.93200e-03 1.12003e-02
8.75000e+00 1.62522e-02 1.05862e-02
8.80000e+00 2.34181e-02 1.58864e-02
8.85000e+00 2.56452e-02 1.94083e-02
8.90000e+00 2.36410e-02 1.99854e-02
8.95000e+00 1.92163e-02 1.85816e-02
9.00000e+00 1.45230e-02 1.66200e-02
9.05000e+00 1.12476e-02 1.50506e-02
9.10000e+00 9.97511e-03 1.39734e-02
9.15000e+00 1.01129e-02 1.29919e-02
9.20000e+00 1.02804e-02 1.16272e-02
9.25000e+00 9.01623e-03 9.64641e-03
9.30000e+00 5.49330e-03 7.76673e-03
9.35000e+00 -5.47916e-05 8.00737e-03
9.40000e+00 -6.37131e-03 1.03217e-02
9.45000e+00 -1.16577e-02 1.21432e-02
9.50000e+00 -1.42977e-02 1.19036e-02
9.55000e+00 -1.35426e-02 9.79742e-03
9.60000e+00 -9.78856e-03 8.25204e-03
9.65000e+00 -4.53978e-03 9.80953e-03
9.70000e+00 1.75577e-04 1.19785e-02
9.75000e+00 2.56228e-03 1.18883e-02
9.80000e+00 1.72377e-03 9.39074e-03
9.85000e+00 -2.01760e-03 8.65050e-03
9.90000e+00 -7.25965e-03 1.36895e-02
9.95000e+00 -1.20526e-02 1.98278e-02
1.00000e+01 -1.46102e-02 2.34126e-02
1.00500e+01 -1.39072e-02 2.29944e-02
1.01000e+01 -1.00468e-02 1.87483e-02
1.01500e+01 -4.09975e-03 1.23200e-02
1.02000e+01 2.33721e-03 7.48433e-03
1.02500e+01 7.73505e-03 9.18424e-03
1.03000e+01 1.11319e-02 1.28753e-02
1.03500e+01 1.23592e-02 1.48970e-02
1.04000e+01 1.19414e-02 1.50196e-02
1.04500e+01 1.07477e-02 1.39927e-02
1.05000e+01 9.56745e-03 1.27448e-02
1.05500e+01 8.78986e-03 1.19619e-02
1.06000e+01 8.30812e-03 1.18216e-02
1.06500e+01 7.66025e-03 1.19377e-02
1.07000e+01 6.31843e-03 1.16483e-02
1.07500e+01 3.98382e-03 1.04647e-02
1.08000e+01 7.55787e-04 8.44754e-03
1.08500e+01 -2.88872e-03 6.58290e-03
1.09000e+01 -6.28085e-03 6.68513e-03
1.09500e+01 -8.81544e-03 8.68108e-03
1.10000e+01 -1.01591e-02 1.07946e-02
1.10500e+01 -1.03379e-02 1.21256e-02
1.11000e+01 -9.61938e-03 1.24797e-02
1.11500e+01 -8.38240e-03 1.20834e-02
1.12000e+01 -6.91193e-03 1.12936e-02
1.12500e+01 -5.29924e-03 1.04004e-02
1.13000e+01 -3.47306e-03 9.53482e-03
1.13500e+01 -1.33631e-03 8.70287e-03
1.14000e+01 1.07165e-03 7.88530e-03
1.14500e+01 3.48158e-03 7.11321e-03
1.15000e+01 5.43090e-03 6.48667e-03
1.15500e+01 6.42711e-03 6.14654e-03
1.16000e+01 6.16919e-03 6.19865e-03
