# 		k		<chi>		std
0.00000e+00 -9.49452e-02 3.12871e-01
5.00000e-02 -1.14519e-01 3.02335e-01
1.00000e-01 -1.23528e-01 2.92179e-01
1.50000e-01 -1.51166e-01 2.62359e-01
2.00000e-01 -1.79865e-01 2.33711e-01
2.50000e-01 -2.29133e-01 1.90616e-01
3.00000e-01 -2.80368e-01 1.56302e-01
3.50000e-01 -3.52751e-01 1.33405e-01
4.00000e-01 -4.25988e-01 1.44884e-01
4.50000e-01 -5.15906e-01 1.88439e-01
5.00000e-01 -6.01078e-01 2.39330e-01
5.50000e-01 -6.90434e-01 2.92709e-01
6.00000e-01 -7.63895e-01 3.32475e-01
6.50000e-01 -8.21800e-01 3.57970e-01
7.00000e-01 -8.49856e-01 3.62784e-01
7.50000e-01 -8.41829e-01 3.45559e-01
8.00000e-01 -7.95087e-01 3.09597e-01
8.50000e-01 -7.02964e-01 2.54993e-01
9.00000e-01 -5.78333e-01 1.93344e-01
9.50000e-01 -4.20916e-01 1.28692e-01
1.00000e+00 -2.56580e-01 7.99489e-02
1.05000e+00 -9.30307e-02 6.24257e-02
1.10000e+00 4.17291e-02 6.98214e-02
1.15000e+00 1.38464e-01 7.28613e-02
1.20000e+00 1.82342e-01 6.12977e-02
1.25000e+00 1.73050e-01 3.92467e-02
1.30000e+00 1.18368e-01 3.05429e-02
1.35000e+00 3.15508e-02 5.16576e-02
1.40000e+00 -6.24891e-02 7.16119e-02
1.45000e+00 -1.44663e-01 7.76405e-02
1.50000e+00 -1.91790e-01 6.60559e-02
1.55000e+00 -1.93943e-01 4.17032e-02
1.60000e+00 -1.48026e-01 2.98808e-02
1.65000e+00 -6.18815e-02 5.37563e-02
1.70000e+00 4.55545e-02 7.60989e-02
1.75000e+00 1.56259e-01 8.26689e-02
1.80000e+00 2.45630e-01 6.77304e-02
1.85000e+00 3.02816e-01 3.61208e-02
1.90000e+00 3.16747e-01 1.69337e-02
1.95000e+00 2.93669e-01 5.44546e-02
2.00000e+00 2.40256e-01 8.46817e-02
2.05000e+00 1.72293e-01 9.91056e-02
2.10000e+00 1.03056e-01 9.10729e-02
2.15000e+00 4.48989e-02 6.46820e-02
