# 		k		<chi>		std
6.45000e+00 -1.01726e-02 4.40866e-02
6.50000e+00 -8.22048e-03 3.56228e-02
6.55000e+00 -6.78308e-03 2.65902e-02
6.60000e+00 -7.24023e-03 1.94984e-02
6.65000e+00 -1.00352e-02 1.53391e-02
6.70000e+00 -1.47591e-02 1.35565e-02
6.75000e+00 -2.04335e-02 1.29485e-02
6.80000e+00 -2.58733e-02 1.21874e-02
6.85000e+00 -2.99988e-02 1.05382e-02
6.90000e+00 -3.20216e-02 1.02998e-02
6.95000e+00 -3.14982e-02 1.55927e-02
7.00000e+00 -2.83017e-02 2.40168e-02
7.05000e+00 -2.23988e-02 3.15461e-02
7.10000e+00 -1.44180e-02 3.54354e-02
7.15000e+00 -5.02924e-03 3.46207e-02
7.20000e+00 4.89567e-03 2.98569e-02
7.25000e+00 1.43398e-02 2.35310e-02
7.30000e+00 2.22629e-02 1.86891e-02
7.35000e+00 2.77752e-02 1.66781e-02
7.40000e+00 3.03172e-02 1.59670e-02
7.45000e+00 2.97810e-02 1.52146e-02
7.50000e+00 2.65253e-02 1.44227e-02
7.55000e+00 2.12056e-02 1.30739e-02
7.60000e+00 1.48482e-02 1.03094e-02
7.65000e+00 8.35718e-03 9.11748e-03
7.70000e+00 2.48108e-03 1.60128e-02
7.75000e+00 -2.24374e-03 2.65326e-02
7.80000e+00 -5.47753e-03 3.55833e-02
7.85000e+00 -7.03368e-03 4.01891e-02
7.90000e+00 -6.86072e-03 3.91248e-02
7.95000e+00 -5.08004e-03 3.31485e-02
8.00000e+00 -2.06498e-03 2.48758e-02
8.05000e+00 1.49390e-03 1.81275e-02
8.10000e+00 4.60207e-03 1.59387e-02
8.15000e+00 6.12873e-03 1.63996e-02
8.20000e+00 5.11954e-03 1.63223e-02
8.25000e+00 1.15641e-03 1.48980e-02
8.30000e+00 -5.38015e-03 1.25829e-02
8.35000e+00 -1.32728e-02 1.13374e-02
8.40000e+00 -2.07068e-02 1.52214e-02
8.45000e+00 -2.57427e-02 2.36972e-02
