# 		k		<chi>		std
6.50000e+00 4.06164e-03 1.35145e-02
6.55000e+00 6.21487e-03 6.14399e-03
6.60000e+00 7.48844e-03 1.64521e-02
6.65000e+00 7.92094e-03 2.99939e-02
6.70000e+00 7.78363e-03 4.17812e-02
6.75000e+00 7.44693e-03 5.03090e-02
6.80000e+00 7.22990e-03 5.49055e-02
6.85000e+00 7.28310e-03 5.54932e-02
6.90000e+00 7.53985e-03 5.23651e-02
6.95000e+00 7.74623e-03 4.59626e-02
7.00000e+00 7.55549e-03 3.67611e-02
7.05000e+00 6.60574e-03 2.53097e-02
7.10000e+00 4.79279e-03 1.40315e-02
7.15000e+00 2.16671e-03 1.37497e-02
7.20000e+00 -9.97872e-04 2.59603e-02
7.25000e+00 -4.26472e-03 3.89493e-02
7.30000e+00 -7.15645e-03 4.89478e-02
7.35000e+00 -9.29812e-03 5.41681e-02
7.40000e+00 -1.05388e-02 5.39119e-02
7.45000e+00 -1.10078e-02 4.86507e-02
7.50000e+00 -1.10792e-02 3.99373e-02
7.55000e+00 -1.12737e-02 2.99534e-02
7.60000e+00 -1.19383e-02 2.11570e-02
7.65000e+00 -1.32041e-02 1.51581e-02
7.70000e+00 -1.48114e-02 1.19867e-02
7.75000e+00 -1.61003e-02 1.03357e-02
7.80000e+00 -1.61429e-02 9.04790e-03
7.85000e+00 -1.39992e-02 7.58571e-03
7.90000e+00 -9.03042e-03 6.86206e-03
7.95000e+00 -1.17957e-03 1.05249e-02
8.00000e+00 8.87817e-03 1.86746e-02
8.05000e+00 1.97370e-02 2.88070e-02
8.10000e+00 2.96077e-02 3.88597e-02
8.15000e+00 3.66497e-02 4.70071e-02
8.20000e+00 3.94357e-02 5.18596e-02
8.25000e+00 3.73141e-02 5.26547e-02
8.30000e+00 3.05825e-02 4.92924e-02
8.35000e+00 2.04209e-02 4.22304e-02
8.40000e+00 8.60430e-03 3.23385e-02
8.45000e+00 -2.91947e-03 2.09141e-02
8.50000e+00 -1.24658e-02 1.10193e-02
8.55000e+00 -1.89453e-02 1.29601e-02
8.60000e+00 -2.19597e-02 2.32814e-02
8.65000e+00 -2.19127e-02 3.33652e-02
8.70000e+00 -1.97282e-02 4.12446e-02
8.75000e+00 -1.65289e-02 4.61503e-02
8.80000e+00 -1.33315e-02 4.77838e-02
8.85000e+00 -1.08449e-02 4.62599e-02
8.90000e+00 -9.39905e-03 4.20790e-02
8.95000e+00 -8.98242e-03 3.60250e-02
9.00000e+00 -9.33172e-03 2.89933e-02
9.05000e+00 -1.00056e-02 2.17789e-02
9.10000e+00 -1.04660e-02 1.50338e-02
9.15000e+00 -1.01955e-02 9.58141e-03
9.20000e+00 -8.74397e-03 7.65689e-03
