# 		k		<chi>		std
0.00000e+00 -3.24673e-01 1.18468e-01
5.00000e-02 -3.24555e-01 1.19715e-01
1.00000e-01 -3.26902e-01 1.22733e-01
1.50000e-01 -3.34229e-01 1.31711e-01
2.00000e-01 -3.41902e-01 1.40657e-01
2.50000e-01 -3.55272e-01 1.55123e-01
3.00000e-01 -3.69141e-01 1.69121e-01
3.50000e-01 -3.88512e-01 1.87324e-01
4.00000e-01 -4.07496e-01 2.03915e-01
4.50000e-01 -4.29377e-01 2.22086e-01
5.00000e-01 -4.48058e-01 2.36622e-01
5.50000e-01 -4.63851e-01 2.48519e-01
6.00000e-01 -4.71724e-01 2.54133e-01
6.50000e-01 -4.68834e-01 2.52149e-01
7.00000e-01 -4.53154e-01 2.41725e-01
7.50000e-01 -4.19992e-01 2.20185e-01
8.00000e-01 -3.72556e-01 1.90286e-01
8.50000e-01 -3.06965e-01 1.49698e-01
9.00000e-01 -2.32614e-01 1.04859e-01
9.50000e-01 -1.48855e-01 5.71123e-02
1.00000e+00 -6.92822e-02 3.26897e-02
1.05000e+00 3.52676e-03 6.31420e-02
1.10000e+00 5.75890e-02 1.01365e-01
1.15000e+00 9.01058e-02 1.33472e-01
1.20000e+00 9.73358e-02 1.54411e-01
1.25000e+00 8.01757e-02 1.64114e-01
1.30000e+00 4.55960e-02 1.62359e-01
1.35000e+00 -9.21473e-04 1.50343e-01
1.40000e+00 -4.63361e-02 1.30501e-01
1.45000e+00 -8.42520e-02 1.04759e-01
1.50000e+00 -1.04658e-01 7.71078e-02
1.55000e+00 -1.05505e-01 5.05361e-02
1.60000e+00 -8.63660e-02 3.11792e-02
1.65000e+00 -5.12967e-02 2.58247e-02
1.70000e+00 -8.22007e-03 3.02004e-02
1.75000e+00 3.66584e-02 3.35090e-02
1.80000e+00 7.43875e-02 3.20527e-02
1.85000e+00 1.02618e-01 2.67250e-02
1.90000e+00 1.17384e-01 1.98912e-02
1.95000e+00 1.22118e-01 1.54968e-02
2.00000e+00 1.17133e-01 1.62876e-02
2.05000e+00 1.09213e-01 2.00007e-02
2.10000e+00 9.64835e-02 2.15511e-02
2.15000e+00 8.09872e-02 1.95486e-02
2.20000e+00 6.40283e-02 1.45888e-02
2.25000e+00 4.50790e-02 6.83861e-03
2.30000e+00 2.67514e-02 6.70594e-03
2.35000e+00 1.07936e-02 9.86613e-03
2.40000e+00 -1.56705e-03 1.06969e-02
2.45000e+00 -9.39076e-03 9.90462e-03
2.50000e+00 -1.45211e-02 8.29758e-03
2.55000e+00 -1.69448e-02 6.53906e-03
2.60000e+00 -1.69036e-02 5.17412e-03
2.65000e+00 -1.71844e-02 5.04951e-03
2.70000e+00 -1.59922e-02 5.53892e-03
2.75000e+00 -1.36968e-02 6.53466e-03
2.80000e+00 -1.06720e-02 7.70675e-03
2.85000e+00 -8.01177e-03 8.84106e-03
2.90000e+00 -4.80191e-03 8.98177e-03
2.95000e+00 -1.32491e-03 7.74685e-03
3.00000e+00 2.09528e-03 5.13815e-03
3.05000e+00 4.96743e-03 2.13056e-03
3.10000e+00 7.14801e-03 5.19591e-03
3.15000e+00 8.25635e-03 9.70068e-03
3.20000e+00 8.05479e-03 1.30297e-02
3.25000e+00 6.26019e-03 1.43540e-02
3.30000e+00 3.65002e-03 1.31591e-02
3.35000e+00 7.31644e-04 9.73613e-03
3.40000e+00 -1.96606e-03 4.99192e-03
3.45000e+00 -3.97519e-03 2.66786e-03
3.50000e+00 -4.69278e-03 6.79047e-03
3.55000e+00 -4.11943e-03 1.00709e-02
3.60000e+00 -2.58267e-03 1.13248e-02
3.65000e+00 -4.01934e-04 1.06578e-02
3.70000e+00 1.62718e-03 8.35037e-03
3.75000e+00 2.85578e-03 5.29039e-03
3.80000e+00 2.85285e-03 2.80963e-03
3.85000e+00 1.55411e-03 2.80011e-03
3.90000e+00 -9.25847e-04 3.80493e-03
3.95000e+00 -4.01597e-03 4.30060e-03
4.00000e+00 -6.99977e-03 4.24478e-03
4.05000e+00 -9.42478e-03 3.81544e-03
4.10000e+00 -1.05498e-02 3.65267e-03
4.15000e+00 -1.01988e-02 3.90430e-03
4.20000e+00 -8.53589e-03 4.48832e-03
4.25000e+00 -6.05082e-03 5.36547e-03
4.30000e+00 -3.30963e-03 6.19415e-03
4.35000e+00 -9.62491e-04 6.64332e-03
4.40000e+00 6.12542e-04 6.54037e-03
4.45000e+00 1.25058e-03 6.02275e-03
4.50000e+00 1.19497e-03 4.98431e-03
4.55000e+00 9.40862e-04 3.72715e-03
4.60000e+00 1.07288e-03 3.09069e-03
4.65000e+00 1.98033e-03 4.04632e-03
4.70000e+00 4.04095e-03 6.05024e-03
4.75000e+00 7.13347e-03 8.40538e-03
4.80000e+00 1.07785e-02 1.07913e-02
4.85000e+00 1.43758e-02 1.28868e-02
4.90000e+00 1.71936e-02 1.45642e-02
4.95000e+00 1.86419e-02 1.55730e-02
5.00000e+00 1.84329e-02 1.56739e-02
5.05000e+00 1.67117e-02 1.46625e-02
5.10000e+00 1.37182e-02 1.27148e-02
5.15000e+00 9.93697e-03 1.02122e-02
5.20000e+00 5.84442e-03 7.96782e-03
5.25000e+00 1.75458e-03 7.19336e-03
5.30000e+00 -2.26314e-03 8.26464e-03
5.35000e+00 -6.31603e-03 1.00482e-02
5.40000e+00 -1.06042e-02 1.16388e-02
5.45000e+00 -1.52170e-02 1.26909e-02
5.50000e+00 -2.00573e-02 1.33168e-02
5.55000e+00 -2.47472e-02 1.37372e-02
5.60000e+00 -2.86334e-02 1.41685e-02
5.65000e+00 -3.07942e-02 1.46530e-02
5.70000e+00 -3.06029e-02 1.51964e-02
5.75000e+00 -2.75975e-02 1.56396e-02
5.80000e+00 -2.17627e-02 1.57932e-02
5.85000e+00 -1.35620e-02 1.54087e-02
5.90000e+00 -4.08270e-03 1.44046e-02
5.95000e+00 5.40586e-03 1.26940e-02
6.00000e+00 1.36182e-02 1.03839e-02
6.05000e+00 1.95467e-02 8.23476e-03
6.10000e+00 2.25725e-02 8.61725e-03
6.15000e+00 2.27612e-02 1.26660e-02
6.20000e+00 2.07180e-02 1.84849e-02
6.25000e+00 1.73924e-02 2.43730e-02
6.30000e+00 1.38016e-02 2.90888e-02
6.35000e+00 1.07549e-02 3.16195e-02
6.40000e+00 8.65920e-03 3.12694e-02
6.45000e+00 7.46530e-03 2.78276e-02
6.50000e+00 6.76396e-03 2.17132e-02
6.55000e+00 5.92937e-03 1.40732e-02
6.60000e+00 4.54745e-03 8.35210e-03
6.65000e+00 2.47832e-03 1.05039e-02
6.70000e+00 -2.11185e-05 1.60472e-02
6.75000e+00 -2.38138e-03 2.03765e-02
6.80000e+00 -3.93861e-03 2.26961e-02
6.85000e+00 -4.21032e-03 2.33273e-02
