# 		k		<chi>		std
6.45000e+00 -2.12461e-02 5.57908e-03
6.50000e+00 -9.45316e-03 5.95996e-03
6.55000e+00 4.96698e-03 6.70316e-03
6.60000e+00 1.99819e-02 7.93880e-03
6.65000e+00 3.38816e-02 9.76213e-03
6.70000e+00 4.53893e-02 1.19900e-02
6.75000e+00 5.37666e-02 1.41259e-02
6.80000e+00 5.87208e-02 1.55562e-02
6.85000e+00 6.01885e-02 1.57872e-02
6.90000e+00 5.81144e-02 1.46528e-02
6.95000e+00 5.23447e-02 1.24986e-02
7.00000e+00 4.26985e-02 1.03617e-02
7.05000e+00 2.90297e-02 9.77584e-03
7.10000e+00 1.21256e-02 1.11660e-02
7.15000e+00 -6.75895e-03 1.31507e-02
7.20000e+00 -2.56785e-02 1.45464e-02
7.25000e+00 -4.22760e-02 1.49525e-02
7.30000e+00 -5.42967e-02 1.44639e-02
7.35000e+00 -6.01902e-02 1.33790e-02
7.40000e+00 -5.96000e-02 1.20061e-02
7.45000e+00 -5.35483e-02 1.06274e-02
7.50000e+00 -4.42164e-02 9.57596e-03
7.55000e+00 -3.43303e-02 9.14966e-03
7.60000e+00 -2.64309e-02 9.39032e-03
7.65000e+00 -2.19887e-02 9.87655e-03
7.70000e+00 -2.09991e-02 1.01172e-02
7.75000e+00 -2.19801e-02 9.92652e-03
7.80000e+00 -2.24426e-02 9.52917e-03
7.85000e+00 -1.96915e-02 9.43326e-03
7.90000e+00 -1.17111e-02 1.00332e-02
7.95000e+00 2.14105e-03 1.12287e-02
8.00000e+00 2.08423e-02 1.25655e-02
8.05000e+00 4.18328e-02 1.35805e-02
8.10000e+00 6.17608e-02 1.39281e-02
8.15000e+00 7.72030e-02 1.35092e-02
8.20000e+00 8.54957e-02 1.25183e-02
8.25000e+00 8.52819e-02 1.15168e-02
8.30000e+00 7.66855e-02 1.12873e-02
8.35000e+00 6.11179e-02 1.21933e-02
8.40000e+00 4.08304e-02 1.37540e-02
8.45000e+00 1.83806e-02 1.51830e-02
8.50000e+00 -3.82891e-03 1.59246e-02
8.55000e+00 -2.39326e-02 1.57264e-02
8.60000e+00 -4.03217e-02 1.45761e-02
8.65000e+00 -5.22004e-02 1.26321e-02
8.70000e+00 -5.93153e-02 1.01762e-02
8.75000e+00 -6.18380e-02 7.73144e-03
8.80000e+00 -6.02853e-02 6.31910e-03
8.85000e+00 -5.54750e-02 6.81742e-03
8.90000e+00 -4.84709e-02 8.31603e-03
8.95000e+00 -4.04567e-02 9.46713e-03
9.00000e+00 -3.25204e-02 9.70378e-03
9.05000e+00 -2.53484e-02 9.23251e-03
9.10000e+00 -1.90589e-02 8.92896e-03
9.15000e+00 -1.32311e-02 9.73042e-03
9.20000e+00 -7.03882e-03 1.14763e-02
9.25000e+00 4.53707e-04 1.31909e-02
9.30000e+00 9.92035e-03 1.40871e-02
9.35000e+00 2.14349e-02 1.38560e-02
9.40000e+00 3.42829e-02 1.26187e-02
9.45000e+00 4.70043e-02 1.08374e-02
9.50000e+00 5.76759e-02 9.25884e-03
9.55000e+00 6.44394e-02 8.75413e-03
9.60000e+00 6.57533e-02 9.64883e-03
9.65000e+00 6.10212e-02 1.13110e-02
9.70000e+00 5.06682e-02 1.29170e-02
9.75000e+00 3.60436e-02 1.39340e-02
9.80000e+00 1.91015e-02 1.41541e-02
9.85000e+00 1.95662e-03 1.36527e-02
9.90000e+00 -1.35544e-02 1.26863e-02
9.95000e+00 -2.61898e-02 1.14979e-02
1.00000e+01 -3.54277e-02 1.01327e-02
1.00500e+01 -4.14899e-02 8.44118e-03
1.01000e+01 -4.47811e-02 6.38078e-03
1.01500e+01 -4.59480e-02 4.40964e-03
1.02000e+01 -4.55186e-02 3.99235e-03
1.02500e+01 -4.37542e-02 5.54153e-03
1.03000e+01 -4.06344e-02 7.40169e-03
1.03500e+01 -3.59568e-02 8.76740e-03
1.04000e+01 -2.95036e-02 9.58827e-03
1.04500e+01 -2.12150e-02 1.01421e-02
1.05000e+01 -1.13127e-02 1.06935e-02
1.05500e+01 -3.39584e-04 1.12403e-02
1.06000e+01 1.08925e-02 1.15540e-02
1.06500e+01 2.14295e-02 1.14062e-02
1.07000e+01 3.03414e-02 1.07110e-02
1.07500e+01 3.68854e-02 9.53215e-03
1.08000e+01 4.06268e-02 8.07336e-03
1.08500e+01 4.14916e-02 6.79049e-03
1.09000e+01 3.97411e-02 6.49363e-03
1.09500e+01 3.58787e-02 7.59589e-03
1.10000e+01 3.05167e-02 9.36012e-03
1.10500e+01 2.42910e-02 1.08420e-02
1.11000e+01 1.75552e-02 1.14480e-02
1.11500e+01 1.05793e-02 1.10931e-02
1.12000e+01 3.48735e-03 1.01706e-02
1.12500e+01 -3.67142e-03 9.37151e-03
