# 		k		<chi>		std
0.00000e+00 -1.91935e-01 5.46226e-02
5.00000e-02 -1.92024e-01 5.35531e-02
1.00000e-01 -1.91468e-01 5.34064e-02
1.50000e-01 -1.89869e-01 5.29137e-02
2.00000e-01 -1.88222e-01 5.23662e-02
2.50000e-01 -1.85502e-01 5.13067e-02
3.00000e-01 -1.82539e-01 5.01177e-02
3.50000e-01 -1.78077e-01 4.83220e-02
4.00000e-01 -1.73030e-01 4.65080e-02
4.50000e-01 -1.66010e-01 4.45647e-02
5.00000e-01 -1.58148e-01 4.32918e-02
5.50000e-01 -1.48465e-01 4.31949e-02
6.00000e-01 -1.38010e-01 4.44861e-02
6.50000e-01 -1.26512e-01 4.72116e-02
7.00000e-01 -1.14585e-01 5.01983e-02
7.50000e-01 -1.02437e-01 5.26102e-02
8.00000e-01 -9.04774e-02 5.34235e-02
8.50000e-01 -7.90899e-02 5.18862e-02
9.00000e-01 -6.93058e-02 4.84259e-02
9.50000e-01 -6.18844e-02 4.32618e-02
1.00000e+00 -5.87543e-02 3.82984e-02
1.05000e+00 -6.09756e-02 3.48059e-02
1.10000e+00 -7.01681e-02 3.37556e-02
1.15000e+00 -8.69767e-02 3.45325e-02
1.20000e+00 -1.10144e-01 3.53942e-02
1.25000e+00 -1.38400e-01 3.56705e-02
1.30000e+00 -1.66376e-01 3.51280e-02
1.35000e+00 -1.90583e-01 3.45295e-02
1.40000e+00 -2.04139e-01 3.45505e-02
1.45000e+00 -2.03688e-01 3.54733e-02
1.50000e+00 -1.86320e-01 3.69349e-02
1.55000e+00 -1.52282e-01 3.83127e-02
1.60000e+00 -1.05960e-01 3.86979e-02
1.65000e+00 -5.17342e-02 3.74685e-02
1.70000e+00 1.53735e-03 3.39806e-02
1.75000e+00 4.92282e-02 2.83797e-02
1.80000e+00 8.46569e-02 2.14883e-02
1.85000e+00 1.07699e-01 1.57250e-02
1.90000e+00 1.17166e-01 1.44962e-02
1.95000e+00 1.17443e-01 1.75152e-02
2.00000e+00 1.10231e-01 2.04217e-02
2.05000e+00 1.00430e-01 2.17700e-02
2.10000e+00 8.82166e-02 2.05245e-02
2.15000e+00 7.54825e-02 1.75214e-02
2.20000e+00 6.27890e-02 1.40936e-02
2.25000e+00 5.12366e-02 1.16863e-02
