# 		k		<chi>		std
0.00000e+00 -4.12608e-01 8.11758e-02
5.00000e-02 -4.12492e-01 8.13106e-02
1.00000e-01 -4.10962e-01 8.07651e-02
1.50000e-01 -4.05696e-01 7.89085e-02
2.00000e-01 -3.99479e-01 7.68053e-02
2.50000e-01 -3.87359e-01 7.27611e-02
3.00000e-01 -3.73196e-01 6.83490e-02
3.50000e-01 -3.51378e-01 6.19342e-02
4.00000e-01 -3.27336e-01 5.58666e-02
4.50000e-01 -2.96480e-01 4.95091e-02
5.00000e-01 -2.65266e-01 4.49641e-02
5.50000e-01 -2.31571e-01 4.17576e-02
6.00000e-01 -2.01287e-01 3.99206e-02
6.50000e-01 -1.74577e-01 3.97146e-02
7.00000e-01 -1.54851e-01 4.38136e-02
7.50000e-01 -1.42600e-01 5.61911e-02
8.00000e-01 -1.37629e-01 7.56474e-02
8.50000e-01 -1.38457e-01 9.97011e-02
9.00000e-01 -1.42414e-01 1.22795e-01
9.50000e-01 -1.45921e-01 1.40841e-01
1.00000e+00 -1.46877e-01 1.49956e-01
1.05000e+00 -1.42116e-01 1.46954e-01
1.10000e+00 -1.32463e-01 1.31974e-01
1.15000e+00 -1.17482e-01 1.04885e-01
1.20000e+00 -1.00262e-01 7.02942e-02
1.25000e+00 -8.28323e-02 3.33700e-02
1.30000e+00 -6.72745e-02 2.61460e-02
1.35000e+00 -5.52980e-02 5.68697e-02
1.40000e+00 -4.55933e-02 8.51501e-02
1.45000e+00 -3.75323e-02 1.05243e-01
1.50000e+00 -2.77116e-02 1.15696e-01
1.55000e+00 -1.41890e-02 1.17422e-01
1.60000e+00 4.45210e-03 1.12265e-01
1.65000e+00 2.88790e-02 1.02276e-01
1.70000e+00 5.58845e-02 8.96343e-02
1.75000e+00 8.36747e-02 7.55360e-02
1.80000e+00 1.06322e-01 6.07797e-02
1.85000e+00 1.21889e-01 4.56552e-02
1.90000e+00 1.26255e-01 3.04759e-02
1.95000e+00 1.20521e-01 1.63794e-02
2.00000e+00 1.05030e-01 9.21159e-03
2.05000e+00 8.37164e-02 1.65129e-02
2.10000e+00 6.01556e-02 2.47144e-02
2.15000e+00 3.91108e-02 2.91781e-02
2.20000e+00 2.33370e-02 2.92734e-02
2.25000e+00 1.34962e-02 2.70596e-02
2.30000e+00 7.61048e-03 2.27242e-02
2.35000e+00 4.02681e-03 1.72156e-02
2.40000e+00 1.03594e-03 1.17242e-02
2.45000e+00 -7.20507e-04 7.74042e-03
2.50000e+00 -2.26445e-03 4.75391e-03
2.55000e+00 -3.86078e-03 3.26140e-03
2.60000e+00 -5.53896e-03 2.83469e-03
2.65000e+00 -8.71058e-03 2.71020e-03
2.70000e+00 -1.19558e-02 3.06973e-03
2.75000e+00 -1.48231e-02 4.22119e-03
2.80000e+00 -1.68790e-02 5.68397e-03
2.85000e+00 -1.85093e-02 6.92806e-03
2.90000e+00 -1.85076e-02 7.52540e-03
2.95000e+00 -1.70124e-02 7.34826e-03
3.00000e+00 -1.44082e-02 6.46638e-03
3.05000e+00 -1.09682e-02 4.85260e-03
3.10000e+00 -7.41467e-03 3.19212e-03
3.15000e+00 -4.25787e-03 2.36207e-03
3.20000e+00 -1.76259e-03 2.91735e-03
3.25000e+00 3.82224e-04 4.04091e-03
3.30000e+00 2.15664e-03 4.80033e-03
3.35000e+00 3.78334e-03 4.97362e-03
3.40000e+00 5.40569e-03 4.58737e-03
3.45000e+00 7.35521e-03 3.85699e-03
3.50000e+00 9.01238e-03 2.84448e-03
3.55000e+00 9.93107e-03 2.05527e-03
3.60000e+00 9.69770e-03 2.32814e-03
3.65000e+00 8.24730e-03 3.44410e-03
3.70000e+00 5.25682e-03 4.65230e-03
3.75000e+00 1.13967e-03 5.53915e-03
3.80000e+00 -3.39872e-03 5.84328e-03
3.85000e+00 -7.74235e-03 5.56315e-03
3.90000e+00 -1.10213e-02 4.60657e-03
3.95000e+00 -1.26884e-02 3.33711e-03
4.00000e+00 -1.25810e-02 2.75677e-03
4.05000e+00 -1.11825e-02 3.56566e-03
4.10000e+00 -8.75751e-03 4.77510e-03
4.15000e+00 -5.89528e-03 5.64763e-03
4.20000e+00 -3.11718e-03 6.02355e-03
4.25000e+00 -9.70939e-04 6.09373e-03
4.30000e+00 8.03429e-04 6.13775e-03
4.35000e+00 2.44919e-03 6.40999e-03
4.40000e+00 4.31788e-03 6.99283e-03
4.45000e+00 6.60145e-03 7.80793e-03
4.50000e+00 9.62365e-03 8.62663e-03
4.55000e+00 1.32029e-02 9.03644e-03
4.60000e+00 1.68502e-02 8.56663e-03
4.65000e+00 1.99334e-02 7.03761e-03
4.70000e+00 2.17544e-02 4.62467e-03
4.75000e+00 2.16580e-02 3.98701e-03
4.80000e+00 1.92614e-02 7.70333e-03
4.85000e+00 1.47440e-02 1.24138e-02
4.90000e+00 8.31629e-03 1.66401e-02
4.95000e+00 6.35363e-04 1.96081e-02
5.00000e+00 -7.44049e-03 2.09060e-02
5.05000e+00 -1.49331e-02 2.04578e-02
5.10000e+00 -2.11787e-02 1.85284e-02
5.15000e+00 -2.56385e-02 1.55193e-02
5.20000e+00 -2.80709e-02 1.19268e-02
5.25000e+00 -2.84590e-02 8.33926e-03
5.30000e+00 -2.71579e-02 5.84802e-03
5.35000e+00 -2.45713e-02 6.19844e-03
5.40000e+00 -2.11017e-02 8.89743e-03
5.45000e+00 -1.69702e-02 1.21590e-02
5.50000e+00 -1.24355e-02 1.52191e-02
5.55000e+00 -7.51705e-03 1.77133e-02
5.60000e+00 -2.15677e-03 1.94267e-02
5.65000e+00 3.70163e-03 2.01825e-02
5.70000e+00 9.89148e-03 2.00430e-02
5.75000e+00 1.61217e-02 1.90808e-02
5.80000e+00 2.19058e-02 1.73969e-02
5.85000e+00 2.65582e-02 1.50371e-02
5.90000e+00 2.94810e-02 1.22483e-02
5.95000e+00 3.02049e-02 9.41613e-03
6.00000e+00 2.85278e-02 7.46406e-03
6.05000e+00 2.44173e-02 7.73807e-03
6.10000e+00 1.84927e-02 1.00293e-02
6.15000e+00 1.14569e-02 1.27986e-02
6.20000e+00 4.09042e-03 1.50781e-02
6.25000e+00 -2.89024e-03 1.64274e-02
6.30000e+00 -8.93754e-03 1.67471e-02
6.35000e+00 -1.37153e-02 1.62154e-02
6.40000e+00 -1.70799e-02 1.52075e-02
6.45000e+00 -1.90219e-02 1.41545e-02
6.50000e+00 -1.96012e-02 1.33840e-02
6.55000e+00 -1.88613e-02 1.29796e-02
6.60000e+00 -1.69368e-02 1.28848e-02
6.65000e+00 -1.40045e-02 1.27654e-02
6.70000e+00 -1.03441e-02 1.21137e-02
6.75000e+00 -6.35726e-03 1.05299e-02
6.80000e+00 -2.53512e-03 8.38612e-03
6.85000e+00 6.28051e-04 8.12752e-03
6.90000e+00 2.75307e-03 1.19829e-02
6.95000e+00 3.68631e-03 1.77055e-02
7.00000e+00 3.55898e-03 2.29377e-02
7.05000e+00 2.76260e-03 2.61988e-02
7.10000e+00 1.85210e-03 2.67836e-02
7.15000e+00 1.39253e-03 2.46361e-02
7.20000e+00 1.78154e-03 2.03364e-02
7.25000e+00 3.12864e-03 1.49947e-02
7.30000e+00 5.22527e-03 1.02439e-02
7.35000e+00 7.61548e-03 8.30389e-03
7.40000e+00 9.74125e-03 9.66641e-03
7.45000e+00 1.11114e-02 1.19980e-02
7.50000e+00 1.14363e-02 1.39807e-02
7.55000e+00 1.06523e-02 1.53485e-02
7.60000e+00 9.01055e-03 1.62040e-02
