# 		k		<chi>		std
6.45000e+00 9.97196e-03 3.72472e-02
6.50000e+00 9.85738e-03 3.03396e-02
6.55000e+00 8.85067e-03 2.08949e-02
6.60000e+00 7.24138e-03 1.12957e-02
6.65000e+00 5.50295e-03 8.84733e-03
6.70000e+00 4.12793e-03 1.64784e-02
6.75000e+00 3.39033e-03 2.52181e-02
6.80000e+00 3.19792e-03 3.31210e-02
6.85000e+00 3.09690e-03 3.99563e-02
6.90000e+00 2.43133e-03 4.55809e-02
6.95000e+00 5.99123e-04 4.95486e-02
7.00000e+00 -2.69051e-03 5.10241e-02
7.05000e+00 -7.27037e-03 4.88245e-02
7.10000e+00 -1.24073e-02 4.23208e-02
7.15000e+00 -1.71175e-02 3.15817e-02
7.20000e+00 -2.03737e-02 1.82253e-02
7.25000e+00 -2.13933e-02 1.00918e-02
7.30000e+00 -1.98563e-02 1.94254e-02
7.35000e+00 -1.59926e-02 3.05301e-02
7.40000e+00 -1.05188e-02 3.74639e-02
7.45000e+00 -4.45422e-03 3.93373e-02
7.50000e+00 1.12323e-03 3.70117e-02
7.55000e+00 5.24198e-03 3.23495e-02
7.60000e+00 7.43195e-03 2.77215e-02
7.65000e+00 7.60685e-03 2.48796e-02
7.70000e+00 6.08087e-03 2.44644e-02
7.75000e+00 3.47869e-03 2.58704e-02
7.80000e+00 6.11558e-04 2.75305e-02
7.85000e+00 -1.65715e-03 2.74899e-02
7.90000e+00 -2.54461e-03 2.41814e-02
7.95000e+00 -1.47458e-03 1.72937e-02
8.00000e+00 1.80875e-03 9.98846e-03
8.05000e+00 7.15592e-03 1.43004e-02
8.10000e+00 1.39628e-02 2.57490e-02
8.15000e+00 2.11760e-02 3.59059e-02
8.20000e+00 2.74573e-02 4.22771e-02
8.25000e+00 3.14139e-02 4.41649e-02
8.30000e+00 3.18779e-02 4.20590e-02
8.35000e+00 2.81746e-02 3.72206e-02
8.40000e+00 2.03113e-02 3.11639e-02
8.45000e+00 9.03620e-03 2.51586e-02
8.50000e+00 -4.25836e-03 1.98982e-02
8.55000e+00 -1.78212e-02 1.54421e-02
8.60000e+00 -2.96375e-02 1.17764e-02
8.65000e+00 -3.80982e-02 9.52286e-03
8.70000e+00 -4.21897e-02 1.03407e-02
8.75000e+00 -4.16367e-02 1.40977e-02
8.80000e+00 -3.68915e-02 1.88061e-02
8.85000e+00 -2.89912e-02 2.30188e-02
8.90000e+00 -1.93227e-02 2.59888e-02
8.95000e+00 -9.34832e-03 2.75272e-02
9.00000e+00 -3.43086e-04 2.79100e-02
9.05000e+00 6.85515e-03 2.77036e-02
9.10000e+00 1.18280e-02 2.74070e-02
9.15000e+00 1.46570e-02 2.71828e-02
9.20000e+00 1.57838e-02 2.66125e-02
9.25000e+00 1.58519e-02 2.48264e-02
9.30000e+00 1.55284e-02 2.09550e-02
9.35000e+00 1.53409e-02 1.48397e-02
9.40000e+00 1.55594e-02 9.37167e-03
9.45000e+00 1.61494e-02 1.41433e-02
9.50000e+00 1.68053e-02 2.51697e-02
9.55000e+00 1.70549e-02 3.60237e-02
9.60000e+00 1.64110e-02 4.39759e-02
9.65000e+00 1.45393e-02 4.74680e-02
9.70000e+00 1.13541e-02 4.58793e-02
9.75000e+00 7.05533e-03 3.95644e-02
9.80000e+00 2.08317e-03 2.97753e-02
9.85000e+00 -2.99874e-03 1.85938e-02
9.90000e+00 -7.65378e-03 1.00253e-02
9.95000e+00 -1.15095e-02 1.16856e-02
1.00000e+01 -1.44356e-02 1.78658e-02
1.00500e+01 -1.65659e-02 2.22856e-02
1.01000e+01 -1.81152e-02 2.39594e-02
1.01500e+01 -1.93221e-02 2.32692e-02
1.02000e+01 -2.02857e-02 2.10628e-02
1.02500e+01 -2.08803e-02 1.82877e-02
1.03000e+01 -2.07588e-02 1.57077e-02
1.03500e+01 -1.94484e-02 1.37193e-02
1.04000e+01 -1.65133e-02 1.23621e-02
1.04500e+01 -1.17307e-02 1.14970e-02
1.05000e+01 -5.22244e-03 1.09422e-02
1.05500e+01 2.50400e-03 1.04837e-02
1.06000e+01 1.06232e-02 9.89768e-03
1.06500e+01 1.81510e-02 9.06033e-03
1.07000e+01 2.41495e-02 8.07177e-03
1.07500e+01 2.79191e-02 7.33973e-03
1.08000e+01 2.91250e-02 7.49911e-03
1.08500e+01 2.78279e-02 8.90566e-03
1.09000e+01 2.44210e-02 1.12953e-02
1.09500e+01 1.95017e-02 1.41567e-02
1.10000e+01 1.37239e-02 1.69864e-02
1.10500e+01 7.67585e-03 1.93516e-02
1.11000e+01 1.78091e-03 2.07377e-02
1.11500e+01 -3.65716e-03 2.08065e-02
1.12000e+01 -8.44440e-03 1.93815e-02
1.12500e+01 -1.24471e-02 1.64894e-02
1.13000e+01 -1.55528e-02 1.24480e-02
1.13500e+01 -1.76582e-02 8.26268e-03
1.14000e+01 -1.86864e-02 7.04396e-03
1.14500e+01 -1.86201e-02 1.06389e-02
1.15000e+01 -1.75307e-02 1.54446e-02
1.15500e+01 -1.55856e-02 1.93759e-02
1.16000e+01 -1.30249e-02 2.15890e-02
1.16500e+01 -1.01124e-02 2.17705e-02
1.17000e+01 -7.07781e-03 2.00269e-02
1.17500e+01 -4.07032e-03 1.68232e-02
1.18000e+01 -1.14276e-03 1.28875e-02
1.18500e+01 1.72789e-03 9.12799e-03
1.19000e+01 4.58918e-03 6.62659e-03
1.19500e+01 7.44968e-03 6.19586e-03
1.20000e+01 1.02268e-02 7.13566e-03
1.20500e+01 1.27457e-02 8.30480e-03
1.21000e+01 1.46808e-02 9.21698e-03
1.21500e+01 1.57393e-02 9.77185e-03
1.22000e+01 1.56997e-02 9.95428e-03
1.22500e+01 1.44799e-02 9.76407e-03
1.23000e+01 1.21735e-02 9.22379e-03
1.23500e+01 9.04216e-03 8.39927e-03
1.24000e+01 5.46507e-03 7.41328e-03
1.24500e+01 1.85818e-03 6.44403e-03
1.25000e+01 -1.41533e-03 5.68538e-03
1.25500e+01 -4.11920e-03 5.24541e-03
1.26000e+01 -6.18204e-03 5.05125e-03
1.26500e+01 -7.68759e-03 4.90507e-03
1.27000e+01 -8.81924e-03 4.64800e-03
1.27500e+01 -9.77465e-03 4.28955e-03
1.28000e+01 -1.06769e-02 4.09658e-03
1.28500e+01 -1.15110e-02 4.50996e-03
1.29000e+01 -1.21095e-02 5.64650e-03
1.29500e+01 -1.21941e-02 7.13069e-03
1.30000e+01 -1.14637e-02 8.47825e-03
1.30500e+01 -9.70810e-03 9.30078e-03
1.31000e+01 -6.86673e-03 9.35877e-03
1.31500e+01 -3.11110e-03 8.59737e-03
1.32000e+01 1.18249e-03 7.18344e-03
1.32500e+01 5.50231e-03 5.53973e-03
1.33000e+01 9.30913e-03 4.37471e-03
1.33500e+01 1.21510e-02 4.31379e-03
1.34000e+01 1.37510e-02 4.98369e-03
1.34500e+01 1.40443e-02 5.61960e-03
1.35000e+01 1.31575e-02 5.88331e-03
1.35500e+01 1.13438e-02 5.76523e-03
1.36000e+01 8.90163e-03 5.42398e-03
1.36500e+01 6.10513e-03 5.10900e-03
1.37000e+01 3.16930e-03 5.06298e-03
1.37500e+01 2.55290e-04 5.33389e-03
1.38000e+01 -2.49638e-03 5.69829e-03
1.38500e+01 -4.92799e-03 5.84100e-03
1.39000e+01 -6.84788e-03 5.55846e-03
1.39500e+01 -8.05079e-03 4.86364e-03
1.40000e+01 -8.37437e-03 4.04007e-03
1.40500e+01 -7.76029e-03 3.61627e-03
1.41000e+01 -6.36856e-03 3.90815e-03
1.41500e+01 -4.53037e-03 4.56243e-03
1.42000e+01 -2.69092e-03 5.08167e-03
1.42500e+01 -1.29521e-03 5.26234e-03
1.43000e+01 -6.55419e-04 5.14675e-03
1.43500e+01 -8.43728e-04 4.88336e-03
1.44000e+01 -1.65132e-03 4.59089e-03
1.44500e+01 -2.63536e-03 4.30050e-03
1.45000e+01 -3.24703e-03 4.01256e-03
1.45500e+01 -3.00500e-03 3.76727e-03
1.46000e+01 -1.65988e-03 3.62069e-03
1.46500e+01 7.05243e-04 3.57322e-03
1.47000e+01 3.67501e-03 3.58359e-03
1.47500e+01 6.60713e-03 3.64457e-03
1.48000e+01 8.81244e-03 3.77690e-03
1.48500e+01 9.75349e-03 3.95444e-03
1.49000e+01 9.19836e-03 4.11648e-03
1.49500e+01 7.28117e-03 4.27612e-03
1.50000e+01 4.45180e-03 4.54025e-03
1.50500e+01 1.34523e-03 4.94869e-03
1.51000e+01 -1.46021e-03 5.31171e-03
1.51500e+01 -3.52240e-03 5.31166e-03
1.52000e+01 -4.65526e-03 4.75350e-03
1.52500e+01 -4.93374e-03 3.80620e-03
1.53000e+01 -4.61816e-03 3.26211e-03
1.53500e+01 -4.03209e-03 3.93763e-03
1.54000e+01 -3.44102e-03 5.14279e-03
1.54500e+01 -2.97391e-03 5.95738e-03
1.55000e+01 -2.61072e-03 6.02137e-03
1.55500e+01 -2.23236e-03 5.41178e-03
1.56000e+01 -1.70631e-03 4.53759e-03
1.56500e+01 -9.69737e-04 3.94061e-03
1.57000e+01 -7.51157e-05 3.81759e-03
1.57500e+01 8.19474e-04 3.81604e-03
1.58000e+01 1.51036e-03 3.59370e-03
1.58500e+01 1.83310e-03 3.15194e-03
1.59000e+01 1.73678e-03 2.75083e-03
1.59500e+01 1.31626e-03 2.65910e-03
1.60000e+01 7.87274e-04 2.87550e-03
1.60500e+01 4.27348e-04 3.21937e-03
1.61000e+01 4.34607e-04 3.55822e-03
1.61500e+01 8.68792e-04 3.79843e-03
1.62000e+01 1.61166e-03 3.86323e-03
1.62500e+01 2.39511e-03 3.74011e-03
1.63000e+01 2.88538e-03 3.50923e-03
1.63500e+01 2.79648e-03 3.29670e-03
1.64000e+01 1.99504e-03 3.19425e-03
1.64500e+01 5.60736e-04 3.24209e-03
1.65000e+01 -1.22002e-03 3.44416e-03
1.65500e+01 -2.92740e-03 3.70661e-03
1.66000e+01 -4.12740e-03 3.81509e-03
1.66500e+01 -4.50014e-03 3.58657e-03
1.67000e+01 -3.93729e-03 3.15401e-03
1.67500e+01 -2.57769e-03 3.24829e-03
1.68000e+01 -7.69688e-04 4.38902e-03
1.68500e+01 1.02852e-03 5.91899e-03
1.69000e+01 2.37987e-03 7.05722e-03
1.69500e+01 2.99063e-03 7.35210e-03
1.70000e+01 2.78692e-03 6.69025e-03
1.70500e+01 1.91607e-03 5.28780e-03
1.71000e+01 7.13452e-04 3.69860e-03
1.71500e+01 -4.31225e-04 2.78175e-03
1.72000e+01 -1.18582e-03 2.94113e-03
1.72500e+01 -1.37129e-03 3.35674e-03
1.73000e+01 -1.00350e-03 3.48858e-03
1.73500e+01 -2.71039e-04 3.37938e-03
1.74000e+01 5.40147e-04 3.24389e-03
1.74500e+01 1.14753e-03 3.20726e-03
1.75000e+01 1.36345e-03 3.29192e-03
1.75500e+01 1.14731e-03 3.52808e-03
1.76000e+01 6.03626e-04 3.89799e-03
1.76500e+01 -6.94436e-05 4.23248e-03
1.77000e+01 -6.59344e-04 4.29859e-03
1.77500e+01 -1.01568e-03 3.96363e-03
1.78000e+01 -1.09623e-03 3.28995e-03
1.78500e+01 -9.67301e-04 2.55861e-03
1.79000e+01 -7.61237e-04 2.19266e-03
1.79500e+01 -6.10244e-04 2.33216e-03
1.80000e+01 -5.84247e-04 2.64012e-03
1.80500e+01 -6.45928e-04 2.88087e-03
1.81000e+01 -6.95452e-04 3.04636e-03
1.81500e+01 -5.98139e-04 3.23187e-03
1.82000e+01 -2.50171e-04 3.52966e-03
1.82500e+01 3.63964e-04 3.97080e-03
1.83000e+01 1.14540e-03 4.48095e-03
1.83500e+01 1.89910e-03 4.87888e-03
1.84000e+01 2.39258e-03 4.94697e-03
1.84500e+01 2.43540e-03 4.54148e-03
1.85000e+01 1.95096e-03 3.71076e-03
1.85500e+01 1.01372e-03 2.85669e-03
1.86000e+01 -1.63391e-04 2.80623e-03
1.86500e+01 -1.28887e-03 3.67540e-03
1.87000e+01 -2.08064e-03 4.64032e-03
1.87500e+01 -2.35249e-03 5.19222e-03
1.88000e+01 -2.06985e-03 5.18790e-03
1.88500e+01 -1.35642e-03 4.70387e-03
1.89000e+01 -4.50226e-04 3.94668e-03
1.89500e+01 3.74841e-04 3.17119e-03
1.90000e+01 8.95037e-04 2.59829e-03
1.90500e+01 1.00511e-03 2.32650e-03
1.91000e+01 7.22612e-04 2.27514e-03
1.91500e+01 1.94339e-04 2.28012e-03
1.92000e+01 -3.70770e-04 2.22452e-03
1.92500e+01 -7.74889e-04 2.09823e-03
1.93000e+01 -8.93610e-04 2.03284e-03
1.93500e+01 -7.07349e-04 2.22669e-03
1.94000e+01 -2.94414e-04 2.68966e-03
1.94500e+01 2.07707e-04 3.22122e-03
1.95000e+01 6.55726e-04 3.62583e-03
1.95500e+01 9.48101e-04 3.80602e-03
1.96000e+01 1.05056e-03 3.75981e-03
1.96500e+01 9.93195e-04 3.54640e-03
1.97000e+01 8.44041e-04 3.24013e-03
1.97500e+01 6.72314e-04 2.89582e-03
1.98000e+01 5.17276e-04 2.54646e-03
1.98500e+01 3.74967e-04 2.23102e-03
1.99000e+01 2.06999e-04 2.02959e-03
1.99500e+01 -3.35331e-05 2.06623e-03
2.00000e+01 -3.70719e-04 2.41691e-03
