# 		k		<chi>		std
6.50000e+00 1.96512e-02 9.29382e-03
6.55000e+00 1.83557e-02 1.51371e-02
6.60000e+00 1.51520e-02 2.38181e-02
6.65000e+00 1.01935e-02 3.04833e-02
6.70000e+00 3.92971e-03 3.38128e-02
6.75000e+00 -3.03952e-03 3.39690e-02
6.80000e+00 -1.00745e-02 3.20546e-02
6.85000e+00 -1.65368e-02 2.94611e-02
6.90000e+00 -2.17813e-02 2.71006e-02
6.95000e+00 -2.51565e-02 2.49698e-02
7.00000e+00 -2.60690e-02 2.24185e-02
7.05000e+00 -2.40626e-02 1.87520e-02
7.10000e+00 -1.92141e-02 1.44171e-02
7.15000e+00 -1.20864e-02 1.20629e-02
7.20000e+00 -3.77682e-03 1.52437e-02
7.25000e+00 4.26350e-03 2.14138e-02
7.30000e+00 1.05703e-02 2.66751e-02
7.35000e+00 1.40691e-02 2.90550e-02
7.40000e+00 1.43966e-02 2.80696e-02
7.45000e+00 1.20135e-02 2.45385e-02
7.50000e+00 8.05010e-03 2.02446e-02
7.55000e+00 3.90297e-03 1.70205e-02
7.60000e+00 8.54050e-04 1.54778e-02
7.65000e+00 -4.26481e-04 1.47356e-02
7.70000e+00 1.34603e-05 1.41845e-02
7.75000e+00 1.54011e-03 1.39313e-02
7.80000e+00 3.28220e-03 1.38651e-02
7.85000e+00 4.54115e-03 1.33974e-02
7.90000e+00 5.08303e-03 1.21873e-02
7.95000e+00 5.18299e-03 1.06180e-02
8.00000e+00 5.40190e-03 9.53928e-03
8.05000e+00 6.14792e-03 9.43119e-03
8.10000e+00 7.42492e-03 1.00574e-02
8.15000e+00 8.56806e-03 1.10828e-02
8.20000e+00 8.43490e-03 1.27961e-02
8.25000e+00 5.84716e-03 1.60342e-02
8.30000e+00 1.52820e-04 2.12163e-02
8.35000e+00 -8.32296e-03 2.74510e-02
8.40000e+00 -1.81456e-02 3.27770e-02
8.45000e+00 -2.70531e-02 3.49650e-02
8.50000e+00 -3.25890e-02 3.23921e-02
8.55000e+00 -3.27903e-02 2.47778e-02
8.60000e+00 -2.70994e-02 1.44171e-02
8.65000e+00 -1.64386e-02 1.08355e-02
8.70000e+00 -3.02561e-03 1.92609e-02
8.75000e+00 1.02761e-02 2.67756e-02
8.80000e+00 2.08042e-02 2.93848e-02
8.85000e+00 2.68475e-02 2.69904e-02
8.90000e+00 2.80418e-02 2.13759e-02
8.95000e+00 2.52966e-02 1.54059e-02
9.00000e+00 2.03074e-02 1.20686e-02
9.05000e+00 1.48703e-02 1.22762e-02
9.10000e+00 1.02402e-02 1.40608e-02
9.15000e+00 6.80573e-03 1.56155e-02
9.20000e+00 4.15912e-03 1.56550e-02
9.25000e+00 1.49798e-03 1.33818e-02
9.30000e+00 -1.83946e-03 9.77447e-03
9.35000e+00 -5.94877e-03 9.69996e-03
9.40000e+00 -1.02281e-02 1.45927e-02
9.45000e+00 -1.35951e-02 1.90008e-02
