# 		k		<chi>		std
0.00000e+00 -2.20647e-01 1.17748e-01
5.00000e-02 -2.14761e-01 1.19234e-01
1.00000e-01 -2.11372e-01 1.21478e-01
1.50000e-01 -2.01461e-01 1.27762e-01
2.00000e-01 -1.91658e-01 1.33549e-01
2.50000e-01 -1.76355e-01 1.41551e-01
3.00000e-01 -1.61672e-01 1.47854e-01
3.50000e-01 -1.43688e-01 1.53030e-01
4.00000e-01 -1.27535e-01 1.54532e-01
4.50000e-01 -1.11486e-01 1.50620e-01
5.00000e-01 -9.89715e-02 1.41082e-01
5.50000e-01 -9.01454e-02 1.22973e-01
6.00000e-01 -8.60051e-02 9.93474e-02
6.50000e-01 -8.73589e-02 6.90410e-02
7.00000e-01 -9.24726e-02 4.26224e-02
7.50000e-01 -1.01235e-01 4.12829e-02
8.00000e-01 -1.10342e-01 6.64409e-02
8.50000e-01 -1.18321e-01 9.37818e-02
9.00000e-01 -1.23022e-01 1.12813e-01
9.50000e-01 -1.23134e-01 1.20091e-01
1.00000e+00 -1.20072e-01 1.15211e-01
1.05000e+00 -1.14479e-01 9.85190e-02
1.10000e+00 -1.10503e-01 7.47002e-02
1.15000e+00 -1.10433e-01 4.74179e-02
1.20000e+00 -1.16700e-01 2.52509e-02
1.25000e+00 -1.30228e-01 2.21779e-02
1.30000e+00 -1.47526e-01 3.28256e-02
1.35000e+00 -1.65878e-01 4.11804e-02
1.40000e+00 -1.77085e-01 4.52887e-02
1.45000e+00 -1.76860e-01 4.66911e-02
1.50000e+00 -1.59446e-01 4.80940e-02
1.55000e+00 -1.24206e-01 5.11279e-02
1.60000e+00 -7.43687e-02 5.63578e-02
1.65000e+00 -1.51735e-02 6.26918e-02
1.70000e+00 4.27196e-02 6.72693e-02
1.75000e+00 9.27712e-02 6.76178e-02
1.80000e+00 1.25919e-01 6.11138e-02
1.85000e+00 1.41642e-01 4.77227e-02
1.90000e+00 1.39134e-01 2.91251e-02
1.95000e+00 1.24990e-01 1.17717e-02
2.00000e+00 1.03982e-01 1.87030e-02
2.05000e+00 8.36497e-02 3.31344e-02
2.10000e+00 6.69807e-02 3.99597e-02
2.15000e+00 5.56177e-02 3.86359e-02
2.20000e+00 4.81191e-02 3.15928e-02
2.25000e+00 4.25878e-02 2.29538e-02
2.30000e+00 3.60667e-02 1.46995e-02
2.35000e+00 2.69942e-02 8.81737e-03
2.40000e+00 1.54925e-02 5.93744e-03
2.45000e+00 6.00924e-03 4.67264e-03
2.50000e+00 -3.06415e-03 4.01994e-03
2.55000e+00 -1.07474e-02 3.83263e-03
2.60000e+00 -1.62201e-02 4.84352e-03
2.65000e+00 -2.08468e-02 6.87922e-03
2.70000e+00 -2.31477e-02 8.99436e-03
2.75000e+00 -2.31777e-02 1.05722e-02
2.80000e+00 -2.12958e-02 1.12811e-02
2.85000e+00 -1.88832e-02 1.10767e-02
2.90000e+00 -1.52264e-02 9.79193e-03
2.95000e+00 -1.10208e-02 7.63875e-03
3.00000e+00 -6.88579e-03 4.97600e-03
3.05000e+00 -3.07360e-03 2.06913e-03
3.10000e+00 1.41720e-05 2.95126e-03
3.15000e+00 2.22003e-03 5.53879e-03
3.20000e+00 3.63496e-03 7.52824e-03
3.25000e+00 4.63486e-03 8.88165e-03
3.30000e+00 5.47639e-03 9.02487e-03
3.35000e+00 6.27584e-03 8.08449e-03
3.40000e+00 6.97234e-03 6.34810e-03
3.45000e+00 7.67583e-03 4.13561e-03
3.50000e+00 7.84752e-03 2.24856e-03
3.55000e+00 7.12112e-03 2.76367e-03
3.60000e+00 5.30278e-03 4.54583e-03
3.65000e+00 2.63837e-03 6.17031e-03
3.70000e+00 -8.80150e-04 7.13288e-03
3.75000e+00 -4.71679e-03 7.31901e-03
3.80000e+00 -8.23836e-03 6.74113e-03
3.85000e+00 -1.09464e-02 5.64672e-03
3.90000e+00 -1.24313e-02 4.12146e-03
3.95000e+00 -1.24957e-02 2.76048e-03
4.00000e+00 -1.12036e-02 2.86793e-03
4.05000e+00 -8.95361e-03 4.36803e-03
4.10000e+00 -6.05237e-03 6.06417e-03
4.15000e+00 -2.91793e-03 7.48511e-03
4.20000e+00 6.09687e-05 8.48235e-03
4.25000e+00 2.37352e-03 9.09115e-03
4.30000e+00 4.06040e-03 9.34321e-03
4.35000e+00 5.09830e-03 9.31151e-03
4.40000e+00 5.58535e-03 9.04377e-03
4.45000e+00 5.57709e-03 8.63272e-03
4.50000e+00 5.52149e-03 7.94201e-03
4.55000e+00 5.70073e-03 6.86541e-03
4.60000e+00 6.32620e-03 5.43632e-03
4.65000e+00 7.40703e-03 4.33618e-03
4.70000e+00 8.95387e-03 5.13619e-03
4.75000e+00 1.06640e-02 8.03711e-03
4.80000e+00 1.20806e-02 1.16841e-02
4.85000e+00 1.27810e-02 1.50971e-02
4.90000e+00 1.23374e-02 1.76416e-02
4.95000e+00 1.05313e-02 1.88062e-02
5.00000e+00 7.43668e-03 1.83427e-02
5.05000e+00 3.48388e-03 1.63524e-02
5.10000e+00 -8.22460e-04 1.33035e-02
5.15000e+00 -4.86758e-03 9.97956e-03
5.20000e+00 -8.15767e-03 7.36966e-03
5.25000e+00 -1.04311e-02 6.18727e-03
5.30000e+00 -1.18022e-02 6.12617e-03
5.35000e+00 -1.26260e-02 6.33935e-03
5.40000e+00 -1.33821e-02 6.64522e-03
5.45000e+00 -1.44091e-02 7.29710e-03
5.50000e+00 -1.59356e-02 8.53504e-03
5.55000e+00 -1.77918e-02 1.04655e-02
5.60000e+00 -1.94798e-02 1.31044e-02
5.65000e+00 -2.02284e-02 1.61171e-02
5.70000e+00 -1.94174e-02 1.89197e-02
5.75000e+00 -1.65587e-02 2.07087e-02
5.80000e+00 -1.15282e-02 2.08149e-02
5.85000e+00 -4.58285e-03 1.88962e-02
5.90000e+00 3.53223e-03 1.53212e-02
5.95000e+00 1.19032e-02 1.10014e-02
6.00000e+00 1.95665e-02 7.66884e-03
6.05000e+00 2.56117e-02 7.46959e-03
6.10000e+00 2.94313e-02 9.51392e-03
6.15000e+00 3.07502e-02 1.15669e-02
6.20000e+00 2.95986e-02 1.30098e-02
6.25000e+00 2.62580e-02 1.40080e-02
6.30000e+00 2.11910e-02 1.49047e-02
6.35000e+00 1.49701e-02 1.59521e-02
6.40000e+00 8.21251e-03 1.71763e-02
6.45000e+00 1.52013e-03 1.83338e-02
6.50000e+00 -4.58057e-03 1.89809e-02
6.55000e+00 -9.70830e-03 1.85574e-02
6.60000e+00 -1.36131e-02 1.68775e-02
6.65000e+00 -1.62517e-02 1.41074e-02
6.70000e+00 -1.77195e-02 1.10205e-02
6.75000e+00 -1.81925e-02 9.21417e-03
6.80000e+00 -1.78568e-02 1.00689e-02
6.85000e+00 -1.68505e-02 1.25291e-02
6.90000e+00 -1.52401e-02 1.49235e-02
6.95000e+00 -1.30419e-02 1.64944e-02
7.00000e+00 -1.02802e-02 1.71088e-02
7.05000e+00 -7.00434e-03 1.68798e-02
7.10000e+00 -3.51343e-03 1.60970e-02
7.15000e+00 -1.54678e-04 1.49329e-02
7.20000e+00 2.69127e-03 1.34710e-02
7.25000e+00 4.71838e-03 1.18252e-02
7.30000e+00 5.80169e-03 1.02800e-02
7.35000e+00 6.05855e-03 9.28257e-03
7.40000e+00 5.83311e-03 9.10960e-03
7.45000e+00 5.59938e-03 9.50090e-03
7.50000e+00 5.80926e-03 9.93043e-03
7.55000e+00 6.69491e-03 1.01295e-02
7.60000e+00 8.28871e-03 1.04158e-02
7.65000e+00 1.02797e-02 1.14411e-02
7.70000e+00 1.21413e-02 1.34857e-02
7.75000e+00 1.32890e-02 1.60229e-02
7.80000e+00 1.32560e-02 1.81436e-02
7.85000e+00 1.18278e-02 1.90570e-02
7.90000e+00 9.09222e-03 1.83359e-02
7.95000e+00 5.39432e-03 1.60219e-02
8.00000e+00 1.21987e-03 1.26539e-02
8.05000e+00 -2.94757e-03 9.26650e-03
8.10000e+00 -6.70340e-03 7.46451e-03
8.15000e+00 -9.83208e-03 8.02771e-03
8.20000e+00 -1.22520e-02 9.58185e-03
8.25000e+00 -1.39499e-02 1.08883e-02
8.30000e+00 -1.49121e-02 1.16635e-02
8.35000e+00 -1.50877e-02 1.21167e-02
8.40000e+00 -1.43989e-02 1.25981e-02
8.45000e+00 -1.27942e-02 1.32593e-02
8.50000e+00 -1.03162e-02 1.38441e-02
8.55000e+00 -7.14100e-03 1.38313e-02
8.60000e+00 -3.61024e-03 1.28429e-02
8.65000e+00 -1.18055e-04 1.09595e-02
8.70000e+00 2.97420e-03 8.93858e-03
8.75000e+00 5.43285e-03 8.05399e-03
8.80000e+00 7.20398e-03 8.72915e-03
8.85000e+00 8.40223e-03 9.88013e-03
8.90000e+00 9.24047e-03 1.06295e-02
8.95000e+00 9.92748e-03 1.09206e-02
9.00000e+00 1.05727e-02 1.10532e-02
9.05000e+00 1.11504e-02 1.11437e-02
9.10000e+00 1.14470e-02 1.09991e-02
9.15000e+00 1.12005e-02 1.05038e-02
9.20000e+00 1.01784e-02 9.88010e-03
